ID	DOCULECT	SUBGROUP	CONCEPT	VALUE	IPA	TOKENS	COGIDS	MORPHEMES	STRUCTURE	NOTE	CHARACTERS	CHARACTER_IS	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	DUPLICATES	STRICTID	LOOSEID	COMMONID	AUTOMORPHEMES	SALIENTID
645	Ha_erbin	Mandarin	tongue	ʂɤ²⁴ tʰou⁰	ʂɤ²⁴+tʰou⁰	ʂ ɤ ²⁴ + tʰ ou ⁰	143 319	tongue/舌 head:SUF/頭	i n t + i n t		舌 頭		3 7 8 9 1 7 8	AXT_AXT	SE2_TU6	7	7.S.C 7.E.V 7.2.T 7._._ 7.T.C 7.U.V 7.6.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	143	551	1059	TONGUE _tongue	121
646	Jinan	Mandarin	tongue	ʂɤ⁵³⁻⁴⁵ tʰou⁰	ʂɤ⁵³+tʰou⁰	ʂ ɤ ⁵³ + tʰ ou ⁰	143 319	tongue/舌 head:SUF/頭	i n t + i n t		舌 頭		3 7 8 9 1 7 8	AXT_AXT	SE3_TU6	8	8.S.C 8.E.V 8.3.T 8._._ 8.T.C 8.U.V 8.6.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	143	551	1059	TONGUE _tongue	121
647	Rongcheng	Mandarin	tongue	ʃɛ³⁵ tʰə⁰	ʃɛ³⁵+tʰə⁰	ʃ ɛ ³⁵ + tʰ ə ⁰	143 319	tongue/舌 head:SUF/頭	i n t + i n t		舌 頭		3 7 8 9 1 7 8	AXT_AXT	SE2_TE6	14	14.S.C 14.E.V 14.2.T 14._._ 14.T.C 14.E.V 14.6.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	143	551	1059	TONGUE _tongue	121
649	Taiyuan	Jin	tongue	ʂəʔ⁵⁴ tʰəur²¹	ʂəʔ⁵⁴+tʰəu²¹	ʂ ə ʔ ⁵⁴ + tʰ əu ²¹	143 319	tongue/舌 head:SUF/頭	i n c t + i n t		舌 頭		3 7 1 8 9 1 7 8	AXLT_AXT	SEH3_TE3	16	16.S.C 16.E.V 16.H.c 16.3.T 16._._ 16.T.C 16.E.V 16.3.T	1.6 3.0 1.1 1.0 0.0 1.6 3.0 1.0	0	143	551	1059	TONGUE _tongue	121
650	Xi_an	Mandarin	tongue	ʂɤ²⁴ tʰou⁰	ʂɤ²⁴+tʰou⁰	ʂ ɤ ²⁴ + tʰ ou ⁰	143 319	tongue/舌 head:SUF/頭	i n t + i n t		舌 头		3 7 8 9 1 7 8	AXT_AXT	SE2_TU6	18	18.S.C 18.E.V 18.2.T 18._._ 18.T.C 18.U.V 18.6.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	143	551	1059	TONGUE _tongue	121
651	Chengdu	Mandarin	tongue	se²¹⁻⁵⁵ tʰər²¹⁻⁵⁵	se²¹+tʰə²¹	s e ²¹ + tʰ ə ²¹	143 319	tongue/舌 head:SUF/頭	i n t + i n t		舌 頭		3 7 8 9 1 7 8	AXT_AXT	SE3_TE3	3	3.S.C 3.E.V 3.3.T 3._._ 3.T.C 3.E.V 3.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	143	551	1059	TONGUE _tongue	121
652	Nanjing	Mandarin	tongue	seʔ⁵ tʰəɯ¹³	seʔ⁵+tʰəɯ¹³	s e ʔ ⁵ + tʰ əɯ ¹³	143 319	tongue/舌 head:SUF/頭	i n c t + i n t		舌 頭		3 7 1 8 9 1 7 8	AXLT_AXT	SEH6_TE2	13	13.S.C 13.E.V 13.H.c 13.6.T 13._._ 13.T.C 13.E.V 13.2.T	1.6 3.0 1.1 1.0 0.0 1.6 3.0 1.0	0	143	551	1059	TONGUE _tongue	121
653	Jixi	Hui	tongue	kʰi²¹³⁻³¹ tɕʰyaʔ³²*	kʰi²¹³+tɕʰɥaʔ³²	kʰ i ²¹³ + tɕʰ ɥ a ʔ ³²	145 143	mouth/口 tongue/舌	i n t + i m n c t		口 舌		1 7 8 9 2 6 7 1 8	AXT_ACXLT	KI6_CJAH3	9	9.K.C 9.I.V 9.6.T 9._._ 9.C.C 9.J.C 9.A.V 9.H.c 9.3.T	1.6 3.0 1.0 0.0 1.6 1.2 3.0 1.1 1.0	0	144	551	1059	_tongue TONGUE	122
654	Suzhou	Wu	tongue	zəʔ²³* dʏ¹³⁻³¹	zəʔ²³+dʏ¹³	z ə ʔ ²³ + d ʏ ¹³	883 884	tongue/舌 head:SUF/頭	i n c t + i n t	!b	舌 頭		3 7 1 8 9 1 7 8	AXLT_AXT	SEH2_TY2	15	15.S.C 15.E.V 15.H.c 15.2.T 15._._ 15.T.C 15.Y.V 15.2.T	1.6 3.0 1.1 1.0 0.0 1.6 3.0 1.0	0	145	555	1071	TONGUE _tongue	123
655	Wenzhou	Wu	tongue	kʰau²⁴²⁻⁴⁵ ji²¹	kʰau²⁴²+ji²¹	kʰ au ²⁴² + j i ²¹	145 143	mouth/口 tongue/舌	i n t + i n t		口 舌		1 7 8 9 6 7 8	AXT_AXT	KA6_JI3	17	17.K.C 17.A.V 17.6.T 17._._ 17.J.C 17.I.V 17.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	144	551	1059	_tongue TONGUE	122
656	Changsha	Xiang	tongue	sə²⁴ təu⁰	sə²⁴+təu⁰	s ə ²⁴ + t əu ⁰	885 886	tongue/舌 head:SUF/頭	i n t + i n t	!b	舌 頭		3 7 8 9 1 7 8	AXT_AXT	SE2_TE6	2	2.S.C 2.E.V 2.2.T 2._._ 2.T.C 2.E.V 2.6.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	146	552	1063	TONGUE _tongue	124
657	Changsha	Xiang	tongue	sə²⁴ tsɿ⁰	sə²⁴+tsɿ⁰	s ə ²⁴ + ts ɿ ⁰	143 19	tongue/舌 -child:SUF/子	i n t + i n t		舌 子		3 7 8 9 2 7 8	AXT_AXT	SE2_CI6	2	2.S.C 2.E.V 2.2.T 2._._ 2.C.C 2.I.V 2.6.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	147	551	1059	TONGUE _tongue	125
658	Loudi	Xiang	tongue	ɕie³⁵ tsɿ⁰	ɕje³⁵+tsɿ⁰	ɕ j e ³⁵ + ts ɿ ⁰	143 19	tongue/舌 -child:SUF/子	i m n t + i n t		舌 子		3 6 7 8 9 2 7 8	ACXT_AXT	SJE2_CI6	10	10.S.C 10.J.C 10.E.V 10.2.T 10._._ 10.C.C 10.I.V 10.6.T	1.6 1.2 3.0 1.0 0.0 1.6 3.0 1.0	0	147	551	1059	TONGUE _tongue	125
659	Nanchang	Gan	tongue	sət²¹* tʰɛu⁰	sət²¹+tʰɛu⁰	s ə t ²¹ + tʰ ɛu ⁰	887 888	tongue/舌 head:SUF/頭	i n c t + i n t	!b	舌 頭		3 7 1 8 9 1 7 8	AXLT_AXT	SET3_TE6	12	12.S.C 12.E.V 12.T.c 12.3.T 12._._ 12.T.C 12.E.V 12.6.T	1.6 3.0 1.1 1.0 0.0 1.6 3.0 1.0	0	148	554	1069	TONGUE _tongue	126
660	Meixian	Hakka	tongue	sat⁵ ma¹¹	sat⁵+ma¹¹	s a t ⁵ + m a ¹¹	143 146	tongue/舌 :SUF/嫲	i n c t + i n t		舌 嫲		3 7 1 8 9 4 7 8	AXLT_AXT	SAT6_MA1	11	11.S.C 11.A.V 11.T.c 11.6.T 11._._ 11.M.C 11.A.V 11.1.T	1.6 3.0 1.1 1.0 0.0 1.6 3.0 1.0	0	149	551	1059	TONGUE _tongue	127
661	Guilin	Pinghua	tongue	ɕie²² tai²²	ɕje²²+tai²²	ɕ j e ²² + t ai ²²	889 890	tongue/舌 head:SUF/頭	i m n t + i n t	!b	舌 頭		3 6 7 8 9 1 7 8	ACXT_AXT	SJE1_TA1	6	6.S.C 6.J.C 6.E.V 6.1.T 6._._ 6.T.C 6.A.V 6.1.T	1.6 1.2 3.0 1.0 0.0 1.6 3.0 1.0	0	150	553	1066	TONGUE _tongue	128
662	Guangzhou	Yue	tongue	sit²	sit²	s i t ²	143	tongue/舌	i n c t		舌		3 7 1 8	AXLT	SIT6	5	5.S.C 5.I.V 5.T.c 5.6.T	1.6 3.0 1.1 1.0	0	142	551	1059	TONGUE	120
663	Fuzhou	Min	tongue	tsʰuoi²¹²⁻⁵⁵ sioʔ⁵	tsʰwoi²¹²+sjoʔ⁵	tsʰ w oi ²¹² + s j o ʔ ⁵	147 143	mouth/嘴 tongue/舌	i m n t + i m n c t		嘴 舌		2 6 7 8 9 3 6 7 1 8	ACXT_ACXLT	CWU6_SJUH6	4	4.C.C 4.W.C 4.U.V 4.6.T 4._._ 4.S.C 4.J.C 4.U.V 4.H.c 4.6.T	1.6 1.2 3.0 1.0 0.0 1.6 1.2 3.0 1.1 1.0	0	151	551	1059	_tongue TONGUE	129
664	Xiamen	Min	tongue	tsiʔ⁵⁻²¹* ia⁵³	tsiʔ⁵+ja⁵³	ts i ʔ ⁵ + j/Ø a ⁵³	143 797	tongue/舌 :SUF/仔	i n c t + i n t		舌 仔		2 7 1 8 9 0 7 8	AXLT_AXT	CIH6_0A3	19	19.C.C 19.I.V 19.H.c 19.6.T 19._._ 19.0.C 19.A.V 19.3.T	1.6 3.0 1.1 1.0 0.0 1.6 3.0 1.0	0	152	551	1059	TONGUE _tongue	130
1786	Beijing	Mandarin	tooth	iᴀ³⁵ tʂʰʅ²¹³	ja̠³⁵+ʈʂʰʅ²¹³	j a̠ ³⁵ + ʈʂʰ ʅ ²¹³	363 364	tooth/牙 tooth/齒	i n t + i n t		牙 齒		6 7 8 9 2 7 8	AXT_AXT	JA2_CI6	1	1.J.C 1.A.V 1.2.T 1._._ 1.C.C 1.I.V 1.6.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	414	556	1074	TOOTH _tooth	356
1787	Ha_erbin	Mandarin	tooth	ia²⁴	ja²⁴	j a ²⁴	363	tooth/牙	i n t		牙		6 7 8	AXT	JA2	7	7.J.C 7.A.V 7.2.T	1.6 3.0 1.0	0	415	556	1074	TOOTH	357
1788	Jinan	Mandarin	tooth	ia⁵³ tʂʰʅ⁴⁵	ja⁵³+ʈʂʰʅ⁴⁵	j a ⁵³ + ʈʂʰ ʅ ⁴⁵	363 364	tooth/牙 tooth/齒	i n t + i n t		牙 齒		6 7 8 9 2 7 8	AXT_AXT	JA3_CI2	8	8.J.C 8.A.V 8.3.T 8._._ 8.C.C 8.I.V 8.2.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	414	556	1074	TOOTH _tooth	356
1789	Rongcheng	Mandarin	tooth	ia⁵² tʂʰʅ²¹⁴	ja⁵²+ʈʂʰʅ²¹⁴	j a ⁵² + ʈʂʰ ʅ ²¹⁴	363 364	tooth/牙 tooth/齒	i n t + i n t		牙 齒		6 7 8 9 2 7 8	AXT_AXT	JA3_CI6	14	14.J.C 14.A.V 14.3.T 14._._ 14.C.C 14.I.V 14.6.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	414	556	1074	TOOTH _tooth	356
1790	Taiyuan	Jin	tooth	ia²¹ tsʰɿ⁵³	ja²¹+tsʰɿ⁵³	j a ²¹ + tsʰ ɿ ⁵³	363 364	tooth/牙 tooth/齒	i n t + i n t		牙 齒		6 7 8 9 2 7 8	AXT_AXT	JA3_CI3	16	16.J.C 16.A.V 16.3.T 16._._ 16.C.C 16.I.V 16.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	414	556	1074	TOOTH _tooth	356
1791	Xi_an	Mandarin	tooth	ȵiɑ²⁴ tsʰɿ⁰	ɲjɑ²⁴+tsʰɿ⁰	ɲ j ɑ ²⁴ + tsʰ ɿ ⁰	363 364	tooth/牙 tooth/齒	i m n t + i n t		牙 齒		4 6 7 8 9 2 7 8	ACXT_AXT	NJA2_CI6	18	18.N.C 18.J.C 18.A.V 18.2.T 18._._ 18.C.C 18.I.V 18.6.T	1.6 1.2 3.0 1.0 0.0 1.6 3.0 1.0	0	414	556	1074	TOOTH _tooth	356
1792	Chengdu	Mandarin	tooth	ia²¹⁻⁵⁵ tsʰɿ⁰	ja²¹+tsʰɿ⁰	j a ²¹ + tsʰ ɿ ⁰	363 364	tooth/牙 tooth/齒	i n t + i n t		牙 齒		6 7 8 9 2 7 8	AXT_AXT	JA3_CI6	3	3.J.C 3.A.V 3.3.T 3._._ 3.C.C 3.I.V 3.6.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	414	556	1074	TOOTH _tooth	356
1793	Nanjing	Mandarin	tooth	iɑ¹³ tʂʰʅ¹¹	jɑ¹³+ʈʂʰʅ¹¹	j ɑ ¹³ + ʈʂʰ ʅ ¹¹	363 364	tooth/牙 tooth/齒	i n t + i n t		牙 齒		6 7 8 9 2 7 8	AXT_AXT	JA2_CI1	13	13.J.C 13.A.V 13.2.T 13._._ 13.C.C 13.I.V 13.1.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	414	556	1074	TOOTH _tooth	356
1794	Jixi	Hui	tooth	ŋo⁴⁴⁻³⁵ tsɿ²¹³	ŋo⁴⁴+tsɿ²¹³	ŋ o ⁴⁴ + ts ɿ ²¹³	363 364	tooth/牙 tooth/齒	i n t + i n t		牙 齒		4 7 8 9 2 7 8	AXT_AXT	NU5_CI6	9	9.N.C 9.U.V 9.5.T 9._._ 9.C.C 9.I.V 9.6.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	414	556	1074	TOOTH _tooth	356
1795	Suzhou	Wu	tooth	ŋɑ¹³⁻²² tsɿ⁵²⁻³¹	ŋɑ¹³+tsɿ⁵²	ŋ ɑ ¹³ + ts ɿ ⁵²	363 19	tooth/牙 -child:SUF/子	i n t + i n t		牙 子		4 7 8 9 2 7 8	AXT_AXT	NA2_CI3	15	15.N.C 15.A.V 15.2.T 15._._ 15.C.C 15.I.V 15.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	416	556	1074	TOOTH _tooth	358
1796	Wenzhou	Wu	tooth	ŋo³⁴¹⁻⁴² tsʰɿ²⁴²⁻²²	ŋo³⁴¹+tsʰɿ²⁴²	ŋ o ³⁴¹ + tsʰ ɿ ²⁴²	363 364	tooth/牙 tooth/齒	i n t + i n t		牙 齒		4 7 8 9 2 7 8	AXT_AXT	NU6_CI6	17	17.N.C 17.U.V 17.6.T 17._._ 17.C.C 17.I.V 17.6.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	414	556	1074	TOOTH _tooth	356
1797	Changsha	Xiang	tooth	ŋa¹³ tsʰɿ⁴¹	ŋa¹³+tsʰɿ⁴¹	ŋ a ¹³ + tsʰ ɿ ⁴¹	363 364	tooth/牙 tooth/齒	i n t + i n t		牙 齒		4 7 8 9 2 7 8	AXT_AXT	NA2_CI3	2	2.N.C 2.A.V 2.2.T 2._._ 2.C.C 2.I.V 2.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	414	556	1074	TOOTH _tooth	356
1798	Loudi	Xiang	tooth	ŋɔ¹³ dzɿ⁴²	ŋɔ¹³+dzɿ⁴²	ŋ ɔ ¹³ + dz ɿ ⁴²	363 364	tooth/牙 tooth/齒	i n t + i n t		牙 齒		4 7 8 9 2 7 8	AXT_AXT	NU2_CI3	10	10.N.C 10.U.V 10.2.T 10._._ 10.C.C 10.I.V 10.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	414	556	1074	TOOTH _tooth	356
1799	Nanchang	Gan	tooth	ŋo⁴⁵ tsɿ⁰	ŋo⁴⁵+tsɿ⁰	ŋ o ⁴⁵ + ts ɿ ⁰	363 364	tooth/牙 tooth/齒	i n t + i n t		牙 齒		4 7 8 9 2 7 8	AXT_AXT	NU2_CI6	12	12.N.C 12.U.V 12.2.T 12._._ 12.C.C 12.I.V 12.6.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	414	556	1074	TOOTH _tooth	356
1800	Meixian	Hakka	tooth	ŋa¹¹ tsʰɿ³¹	ŋa¹¹+tsʰɿ³¹	ŋ a ¹¹ + tsʰ ɿ ³¹	363 364	tooth/牙 tooth/齒	i n t + i n t		牙 齒		4 7 8 9 2 7 8	AXT_AXT	NA1_CI3	11	11.N.C 11.A.V 11.1.T 11._._ 11.C.C 11.I.V 11.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	414	556	1074	TOOTH _tooth	356
1801	Guilin	Pinghua	tooth	ŋᴀ²² tɕʰi²³⁻³³	ŋa̠²²+tɕʰi²³	ŋ a̠ ²² + tɕʰ i ²³	363 364	tooth/牙 tooth/齒	i n t + i n t		牙 齒		4 7 8 9 2 7 8	AXT_AXT	NA1_CI2	6	6.N.C 6.A.V 6.1.T 6._._ 6.C.C 6.I.V 6.2.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	414	556	1074	TOOTH _tooth	356
1802	Guangzhou	Yue	tooth	ŋa²¹ tsʰi³⁵	ŋa²¹+tsʰi³⁵	ŋ a ²¹ + tsʰ i ³⁵	363 364	tooth/牙 tooth/齒	i n t + i n t		牙 齒		4 7 8 9 2 7 8	AXT_AXT	NA3_CI2	5	5.N.C 5.A.V 5.3.T 5._._ 5.C.C 5.I.V 5.2.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	414	556	1074	TOOTH _tooth	356
1803	Fuzhou	Min	tooth	kʰi³²	kʰi³²	kʰ i ³²	364	tooth/齒	i n t		齒		1 7 8	AXT	KI3	4	4.K.C 4.I.V 4.3.T	1.6 3.0 1.0	0	417	556	1075	TOOTH	359
1804	Xiamen	Min	tooth	tsʰui²²⁻²¹ kʰi⁵³	tsʰwi²²+kʰi⁵³	tsʰ w i ²²/²¹ + kʰ i ⁵³	365 364	_mouth/喙 tooth/齒	i m n t + i n t		喙 齒		2 6 7 8 9 1 7 8	ACXT_AXT	CWI3_KI3	19	19.C.C 19.W.C 19.I.V 19.3.T 19._._ 19.K.C 19.I.V 19.3.T	1.6 1.2 3.0 1.0 0.0 1.6 3.0 1.0	0	418	556	1075	_tooth TOOTH	359
810	Beijing	Mandarin	tree	ʂu⁵¹	ʂu⁵¹	ʂ u ⁵¹	134	tree/树	i n t		树		3 7 8	AXT	SY3	1	1.S.C 1.Y.V 1.3.T	1.6 3.0 1.0	0	194	557	1078	TREE	165
811	Ha_erbin	Mandarin	tree	ʂu⁵³	ʂu⁵³	ʂ u ⁵³	134	tree/树	i n t		树		3 7 8	AXT	SY3	7	7.S.C 7.Y.V 7.3.T	1.6 3.0 1.0	0	194	557	1078	TREE	165
812	Jinan	Mandarin	tree	ʂu³¹	ʂu³¹	ʂ u ³¹	134	tree/树	i n t		树		3 7 8	AXT	SY3	8	8.S.C 8.Y.V 8.3.T	1.6 3.0 1.0	0	194	557	1078	TREE	165
813	Rongcheng	Mandarin	tree	ʃy³³⁴	ʃy³³⁴	ʃ y ³³⁴	134	tree/树	i n t		树		3 7 8	AXT	SY6	14	14.S.C 14.Y.V 14.6.T	1.6 3.0 1.0	0	194	557	1078	TREE	165
814	Taiyuan	Jin	tree	su⁴⁵	su⁴⁵	s u ⁴⁵	134	tree/树	i n t		树		3 7 8	AXT	SY2	16	16.S.C 16.Y.V 16.2.T	1.6 3.0 1.0	0	194	557	1078	TREE	165
815	Xi_an	Mandarin	tree	fu⁴⁴	fu⁴⁴	f u ⁴⁴	134	tree/树	i n t		树		3 7 8	AXT	BY5	18	18.B.C 18.Y.V 18.5.T	1.6 3.0 1.0	0	194	557	1078	TREE	165
816	Chengdu	Mandarin	tree	su²¹³	su²¹³	s u ²¹³	134	tree/树	i n t		树		3 7 8	AXT	SY6	3	3.S.C 3.Y.V 3.6.T	1.6 3.0 1.0	0	194	557	1078	TREE	165
817	Nanjing	Mandarin	tree	su⁴⁴	su⁴⁴	s u ⁴⁴	134	tree/树	i n t		树		3 7 8	AXT	SY5	13	13.S.C 13.Y.V 13.5.T	1.6 3.0 1.0	0	194	557	1078	TREE	165
818	Jixi	Hui	tree	ɕy³¹	ɕy³¹	ɕ y ³¹	134	tree/树	i n t		树		3 7 8	AXT	SY3	9	9.S.C 9.Y.V 9.3.T	1.6 3.0 1.0	0	194	557	1078	TREE	165
819	Suzhou	Wu	tree	zʯ²³¹	zʯ²³¹	z ʯ ²³¹	134	tree/树	i n t		树		3 7 8	AXT	SY6	15	15.S.C 15.Y.V 15.6.T	1.6 3.0 1.0	0	194	557	1078	TREE	165
820	Wenzhou	Wu	tree	zɿ²²	zɿ²²	z ɿ ²²	134	tree/树	i n t		树		3 7 8	AXT	SI1	17	17.S.C 17.I.V 17.1.T	1.6 3.0 1.0	0	194	557	1078	TREE	165
821	Changsha	Xiang	tree	ɕy¹¹	ɕy¹¹	ɕ y ¹¹	134	tree/树	i n t		树		3 7 8	AXT	SY1	2	2.S.C 2.Y.V 2.1.T	1.6 3.0 1.0	0	194	557	1078	TREE	165
822	Loudi	Xiang	tree	ʑy¹¹	ʑy¹¹	ʑ y ¹¹	134	tree/树	i n t		树		3 7 8	AXT	SY1	10	10.S.C 10.Y.V 10.1.T	1.6 3.0 1.0	0	194	557	1078	TREE	165
823	Nanchang	Gan	tree	su²¹	su²¹	s u ²¹	134	tree/树	i n t		树		3 7 8	AXT	SY3	12	12.S.C 12.Y.V 12.3.T	1.6 3.0 1.0	0	194	557	1078	TREE	165
824	Meixian	Hakka	tree	su⁵⁵ ve⁰	su⁵⁵+ve⁰	s u ⁵⁵ + v e ⁰	134 67	tree/树 _:SUF/儿	i n t + i n t	I add 儿	树 儿		3 7 8 9 3 7 8	AXT_AXT	SY5_BE6	11	11.S.C 11.Y.V 11.5.T 11._._ 11.B.C 11.E.V 11.6.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	195	557	1078	TREE _tree	165
825	Guilin	Pinghua	tree	ɕy²¹	ɕy²¹	ɕ y ²¹	134	tree/树	i n t		树		3 7 8	AXT	SY3	6	6.S.C 6.Y.V 6.3.T	1.6 3.0 1.0	0	194	557	1078	TREE	165
826	Guangzhou	Yue	tree	sy²²	sy²²	s y ²²	134	tree/树	i n t		树		3 7 8	AXT	SY1	5	5.S.C 5.Y.V 5.1.T	1.6 3.0 1.0	0	194	557	1078	TREE	165
827	Fuzhou	Min	tree	tsʰieu²¹²	tsʰjeu²¹²	tsʰ j eu ²¹²	134	tree/树	i m n t		树		2 6 7 8	ACXT	CJE6	4	4.C.C 4.J.C 4.E.V 4.6.T	1.6 1.2 3.0 1.0	0	194	557	1078	TREE	165
828	Xiamen	Min	tree	tsʰiu²²	tsʰju²²	tsʰ j u ²²	134	tree/树	i m n t		树		2 6 7 8	ACXT	CJY1	19	19.C.C 19.J.C 19.Y.V 19.1.T	1.6 1.2 3.0 1.0	0	194	557	1078	TREE	165
2485	Beijing	Mandarin	turn	tʂuan²¹³	ʈʂwan²¹³	ʈʂ w a n ²¹³	529	turn/转	i m n c t		转		2 6 7 4 8	ACXLT	CWAN6	1	1.C.C 1.W.C 1.A.V 1.N.c 1.6.T	1.6 1.2 3.0 1.1 1.0	0	593	558	1080	TURN	497
2486	Ha_erbin	Mandarin	turn	tʂuan²¹³	ʈʂwan²¹³	ʈʂ w a n ²¹³	529	turn/转	i m n c t		转		2 6 7 4 8	ACXLT	CWAN6	7	7.C.C 7.W.C 7.A.V 7.N.c 7.6.T	1.6 1.2 3.0 1.1 1.0	0	593	558	1080	TURN	497
2487	Jinan	Mandarin	turn	tʂuæ̃⁴⁵	ʈʂwæ̃⁴⁵	ʈʂ w æ̃ ⁴⁵	529	turn/转	i m n t		转		2 6 7 8	ACXT	CWE2	8	8.C.C 8.W.C 8.E.V 8.2.T	1.6 1.2 3.0 1.0	0	593	558	1080	TURN	497
2488	Rongcheng	Mandarin	turn	tʂuɐn²¹⁴	ʈʂwɐn²¹⁴	ʈʂ w ɐ n ²¹⁴	529	turn/转	i m n c t		转		2 6 7 4 8	ACXLT	CWEN6	14	14.C.C 14.W.C 14.E.V 14.N.c 14.6.T	1.6 1.2 3.0 1.1 1.0	0	593	558	1080	TURN	497
2489	Taiyuan	Jin	turn	tsuæ̃⁴⁵	tswæ̃⁴⁵	ts w æ̃ ⁴⁵	529	turn/转	i m n t		转		2 6 7 8	ACXT	CWE2	16	16.C.C 16.W.C 16.E.V 16.2.T	1.6 1.2 3.0 1.0	0	593	558	1080	TURN	497
2490	Xi_an	Mandarin	turn	pfæ̃⁵³	pfæ̃⁵³	pf æ̃ ⁵³	529	turn/转	i n t		转		2 7 8	AXT	BE3	18	18.B.C 18.E.V 18.3.T	1.6 3.0 1.0	0	593	558	1080	TURN	497
2492	Chengdu	Mandarin	turn	tsuan²¹³	tswan²¹³	ts w a n ²¹³	529	turn/转	i m n c t		转		2 6 7 4 8	ACXLT	CWAN6	3	3.C.C 3.W.C 3.A.V 3.N.c 3.6.T	1.6 1.2 3.0 1.1 1.0	0	593	558	1080	TURN	497
2493	Nanjing	Mandarin	turn	tsuɑ̃¹¹	tswɑ̃¹¹	ts w ɑ̃ ¹¹	529	turn/转	i m n t		转		2 6 7 8	ACXT	CWA1	13	13.C.C 13.W.C 13.A.V 13.1.T	1.6 1.2 3.0 1.0	0	593	558	1080	TURN	497
2495	Jixi	Hui	turn	tɕyẽ²¹³	tɕɥẽ²¹³	tɕ ɥ ẽ ²¹³	529	turn/转	i m n t		转		2 6 7 8	ACXT	CJE6	9	9.C.C 9.J.C 9.E.V 9.6.T	1.6 1.2 3.0 1.0	0	593	558	1080	TURN	497
2496	Jixi	Hui	turn	tɕyẽ³⁵	tɕɥẽ³⁵	tɕ ɥ ẽ ³⁵	529	turn/转	i m n t		转		2 6 7 8	ACXT	CJE2	9	9.C.C 9.J.C 9.E.V 9.2.T	1.6 1.2 3.0 1.0	0	593	558	1080	TURN	497
2497	Suzhou	Wu	turn	tsø⁴¹²	tsø⁴¹²	ts ø ⁴¹²	529	turn/转	i n t		转		2 7 8	AXT	CU6	15	15.C.C 15.U.V 15.6.T	1.6 3.0 1.0	0	593	558	1080	TURN	497
2499	Wenzhou	Wu	turn	tɕy²⁴	tɕy²⁴	tɕ y ²⁴	529	turn/转	i n t		转		2 7 8	AXT	CY2	17	17.C.C 17.Y.V 17.2.T	1.6 3.0 1.0	0	593	558	1080	TURN	497
2500	Changsha	Xiang	turn	tɕuẽ⁵⁵	tɕwẽ⁵⁵	tɕ w ẽ ⁵⁵	529	turn/转	i m n t		转		2 6 7 8	ACXT	CWE5	2	2.C.C 2.W.C 2.E.V 2.5.T	1.6 1.2 3.0 1.0	0	593	558	1080	TURN	497
2502	Loudi	Xiang	turn	tɕyĩ³⁵	tɕɥĩ³⁵	tɕ ɥ ĩ ³⁵	529	turn/转	i m n t		转		2 6 7 8	ACXT	CJI2	10	10.C.C 10.J.C 10.I.V 10.2.T	1.6 1.2 3.0 1.0	0	593	558	1080	TURN	497
2504	Nanchang	Gan	turn	tson²¹³	tson²¹³	ts o n ²¹³	529	turn/转	i n c t		转		2 7 4 8	AXLT	CUN6	12	12.C.C 12.U.V 12.N.c 12.6.T	1.6 3.0 1.1 1.0	0	593	558	1080	TURN	497
2506	Meixian	Hakka	turn	tson³¹	tson³¹	ts o n ³¹	529	turn/转	i n c t		转		2 7 4 8	AXLT	CUN3	11	11.C.C 11.U.V 11.N.c 11.3.T	1.6 3.0 1.1 1.0	0	593	558	1080	TURN	497
2507	Guilin	Pinghua	turn	tsuã²³	tswã²³	ts w ã ²³	529	turn/转	i m n t		转		2 6 7 8	ACXT	CWA2	6	6.C.C 6.W.C 6.A.V 6.2.T	1.6 1.2 3.0 1.0	0	593	558	1080	TURN	497
