ID	LEXIBANK_ID	SUBGROUP	CONCEPT	CONCEPT_IN_SOURCE	CHINESE_GLOSS	DOCULECT	DOCULECT_NAME	GLOTTOCODE	TOKENS	CONCEPTICON	COGID	TONE_CLASS	TONE_VALUE	RATLIFF_LANGUAGE	RATLIFF_TOKENS	RATLIFF_INDEX
3441	NorthernQiandong-603_cold-1	Hmongic	COLD	cold	冷	NorthernQiandong	Qiandong, North	nort2747	s ei ¹¹	1287	0	阳上	¹¹	NorthernQiandongMiao		
3442	WesternBaheng-603_cold-1	Hmongic	COLD	cold	冷	WesternBaheng	Baheng, West	pahn1237	ȵ a ŋ ⁵⁵	1287	284	阴去	⁵⁵	PaHng	ȵ ɔ̃ ⁵	0
3443	EasternBaheng-603_cold-1	Hmongic	COLD	cold	冷	EasternBaheng	Baheng, East	pahn1237	ȵ a ŋ ⁵⁵	1287	284	阴去	⁵⁵	PaHng	ȵ ɔ̃ ⁵	0
3444	Jiongnai-603_cold-1	Hmongic	COLD	cold	冷	Jiongnai	Jiongnai	jion1236	n e ŋ ³⁵	1287	284	阴去	³⁵	JiongnaiBunu	n ɐ ŋ ⁵	0
3445	Mien-603_cold-1	Mienic	COLD	cold	冷	Mien	Mien	iumi1238	n a m ²⁴	1287	284	阴去	²⁴	luMien	n a m ⁵¹	0
3446	KimMun-603_cold-1	Mienic	COLD	cold	冷	KimMun	Kim Mun	kimm1245	n a m ⁵⁵	1287	284	阴上.阳上.阴入.阳入	⁵⁵	KimMun	n a m ⁵	0
3447	BiaoMin-603_cold-1	Mienic	COLD	cold	冷	BiaoMin	Biao Min	biao1254	t j ɔ ŋ ³⁵	1287	284	阴上	³⁵	BiaoMon	n a n ⁵	0
3448	ZaoMin-603_cold-1	Mienic	COLD	cold	冷	ZaoMin	Zao Min	dzao1238	n a m ⁴²	1287	284	阴去	⁴²	DzaoMin	n a m ⁵	0
2206	EasternLuobuohe-329_column-1	Hmongic	COLUMN	column	柱子	EasternLuobuohe	Luobuohe, Eastern	luop1235	t ə ⁰/² + ⁿdʑ i ³¹ + p ei ⁵⁵	2045	612	轻声 阴平.阳平 阴上.阳上	⁰/² ³¹ ⁵⁵	Luopohe	ⁿtɕ i ᴬ/¹	1
2207	WesternLuobuohe-329_column-1	Hmongic	COLUMN	column	柱子	WesternLuobuohe	Luobuohe, Western	luop1235	tɕ i n ³¹ + ⁿt o ŋ ³⁵ + p i ⁵⁵	2045	612	阴平.阳平.阴入.阳入 阴去.阳去 阴上.阳上	³¹ ³⁵ ⁵⁵	Luopohe	ⁿtɕ i ᴬ/¹	0
2208	SouthernGuizhouChuanqiandian-329_column-1	Hmongic	COLUMN	column	柱子	SouthernGuizhouChuanqiandian	Chuanqiandian, Southern Guizhou	cent1394	ⁿtɕ æ ⁵³ + p ʐ æ ⁴²	2045	612	阳平 阴上	⁵³ ⁴²	CentralMashanHmong	ⁿtɕ æ ²	0
2209	WesternXiangxi-329_column-1	Hmongic	COLUMN	column	柱子	WesternXiangxi	Xiangxi, West	west2430	q o ³⁵ + ȵ u ³¹	2045	612	阴平 阳平	³⁵ ³¹	WesternXiangxiMiao	ȵ ɯ ²	1
2210	NorthernQiandong-329_column-1	Hmongic	COLUMN	column	柱子	NorthernQiandong	Qiandong, North	nort2747	t o ŋ ¹³ + ts ɛ ³⁵	2045	612	阴入 阴上	¹³ ³⁵	NorthernQiandongMiao	ȵ i ²	1
2211	WesternBaheng-329_column-1	Hmongic	COLUMN	column	柱子	WesternBaheng	Baheng, West	pahn1237	tɕ eu ⁴² + ŋ o ⁴⁴	2045	612	阳入 阳去	⁴² ⁴⁴	PaHng	ŋ o ²	1
2212	EasternBaheng-329_column-1	Hmongic	COLUMN	column	柱子	EasternBaheng	Baheng, East	pahn1237	ⁿq o ¹¹ + p j o ³¹³	2045	612	阳上 阴上	¹¹ ³¹³	PaHng	ŋ o ²	0
2213	Jiongnai-329_column-1	Hmongic	COLUMN	column	柱子	Jiongnai	Jiongnai	jion1236	t u ŋ ³¹	2045	0	阳上	³¹	JiongnaiBunu		
2214	Mien-329_column-1	Mienic	COLUMN	column	柱子	Mien	Mien	iumi1238	t o ŋ ³¹	2045	0	阳平	³¹	luMien		
2215	KimMun-329_column-1	Mienic	COLUMN	column	柱子	KimMun	Kim Mun	kimm1245	g j au ³³	2045	0	阴平.阳平	³³	KimMun		
2216	BiaoMin-329_column-1	Mienic	COLUMN	column	柱子	BiaoMin	Biao Min	biao1254	p l a ³⁵ + ʑ au ³¹	2045	612	阴上 阳平	³⁵ ³¹	BiaoMon	tɕ ɔu ²	1
123	WhiteHmong-523_thecomb-1	Hmongic	COMB	the comb		WhiteHmong	White Hmong	hmon1333	ʐ u/w a ³¹	1475	472	阳平.阳上.阳去	³¹	HmongDaw	ʐ u/w a ⁶/¹³	0
2489	EasternLuobuohe-407_comb-1	Hmongic	COMB	comb	梳子	EasternLuobuohe	Luobuohe, Eastern	luop1235	q o ⁰/⁵ + j i ²⁴	1475	472	轻声 阴去.阳去	⁰/⁵ ²⁴	Luopohe	wj/ɥ i ᶜ/³	1
2490	WesternLuobuohe-407_comb-1	Hmongic	COMB	comb	梳子	WesternLuobuohe	Luobuohe, Western	luop1235	ʔ ə ⁰/² + j i ³⁵	1475	472	轻声 阴去.阳去	⁰/² ³⁵	Luopohe	wj/ɥ i ᶜ/³	1
2491	SouthernGuizhouChuanqiandian-407_comb-1	Hmongic	COMB	comb	梳子	SouthernGuizhouChuanqiandian	Chuanqiandian, Southern Guizhou	cent1394	ʐ ə ¹³	1475	472	阳去.阴入	¹³	CentralMashanHmong	ʐ əa ⁶/¹³	0
2492	WesternXiangxi-407_comb-1	Hmongic	COMB	comb	梳子	WesternXiangxi	Xiangxi, West	west2430	q o ³⁵ + ʐ a ⁴²	1475	472	阴平 0	³⁵ ⁴²	WesternXiangxiMiao	ʐ a ⁶/¹³	1
2493	NorthernQiandong-407_comb-1	Hmongic	COMB	comb	梳子	NorthernQiandong	Qiandong, North	nort2747	ɣ a ¹³	1475	472	阴入	¹³	NorthernQiandongMiao	ɣ a ⁶/¹³	0
2494	WesternBaheng-407_comb-1	Hmongic	COMB	comb	梳子	WesternBaheng	Baheng, West	pahn1237	ʔ a ⁰/³ + j i ⁴⁴	1475	472	轻声 阳去	⁰/³ ⁴⁴	PaHng	ɦ j i ⁶/¹³	1
2495	EasternBaheng-407_comb-1	Hmongic	COMB	comb	梳子	EasternBaheng	Baheng, East	pahn1237	l a ⁰/³ + h ei ³⁵	1475	472	轻声 阴平	⁰/³ ³⁵	PaHng	ɦ j i ⁶/¹³	1
2496	Jiongnai-407_comb-1	Hmongic	COMB	comb	梳子	Jiongnai	Jiongnai	jion1236	w i ¹¹	1475	472	阳去	¹¹	JiongnaiBunu	v i ⁶/¹³	0
2497	Mien-407_comb-1	Mienic	COMB	comb	梳子	Mien	Mien	iumi1238	ts a ⁵⁵	1475	0	阴入	⁵⁵	luMien		
2498	KimMun-407_comb-1	Mienic	COMB	comb	梳子	KimMun	Kim Mun	kimm1245	tʃ aː t ⁵⁵	1475	0	阴上.阳上.阴入.阳入	⁵⁵	KimMun		
2499	BiaoMin-407_comb-1	Mienic	COMB	comb	梳子	BiaoMin	Biao Min	biao1254	pʰ ai ⁵³ + s əu ³³ + t j a ⁵³	1475	0	阴入 阴平 阴入	⁵³ ³³ ⁵³	BiaoMon		
2500	ZaoMin-407_comb-1	Mienic	COMB	comb	梳子	ZaoMin	Zao Min	dzao1238	t a ⁴⁴	1475	0	阴平.阳上.阴入	⁴⁴	DzaoMin		
1293	EasternLuobuohe-150_combofcock-1	Hmongic	COMB OF BIRD	comb of cock	鸡冠	EasternLuobuohe	Luobuohe, Eastern	luop1235	t ə ⁰/² + ˀw ɛ ³³ + q ɛ ³¹	188	98	轻声 阴入.阳入 阴平.阳平	⁰/² ³³ ³¹	Luopohe	ˀw e ᴬ/¹	1
1294	WesternLuobuohe-150_combofcock-1	Hmongic	COMB OF BIRD	comb of cock	鸡冠	WesternLuobuohe	Luobuohe, Western	luop1235	t ə ⁰/² + ˀw æ ³¹	188	98	轻声 阴平.阳平.阴入.阳入	⁰/² ³¹	Luopohe	ˀw e ᴬ/¹	1
1295	SouthernGuizhouChuanqiandian-150_combofcock-1	Hmongic	COMB OF BIRD	comb of cock	鸡冠	SouthernGuizhouChuanqiandian	Chuanqiandian, Southern Guizhou	cent1394	ʔ ei ³² + h e ³²	188	0	阴平 阴平	³² ³²	CentralMashanHmong		
1296	WesternXiangxi-150_combofcock-1	Hmongic	COMB OF BIRD	comb of cock	鸡冠	WesternXiangxi	Xiangxi, West	west2430	k w ɛ ⁴⁴ + ⁿʈ ɑ ³⁵ + q a ³⁵	188	0	阴上.阴入 阴平 阴平	⁴⁴ ³⁵ ³⁵	WesternXiangxiMiao		
1297	NorthernQiandong-150_combofcock-1	Hmongic	COMB OF BIRD	comb of cock	鸡冠	NorthernQiandong	Qiandong, North	nort2747	n̥ j i ³³ + q ei ³³	188	0	阴平 阴平	³³ ³³	NorthernQiandongMiao		
1298	WesternBaheng-150_combofcock-1	Hmongic	COMB OF BIRD	comb of cock	鸡冠	WesternBaheng	Baheng, West	pahn1237	q a ⁰/³ + j i ³⁵ + q e ³⁵	188	0	轻声 阴平 阴平	⁰/³ ³⁵ ³⁵	PaHng		
1299	EasternBaheng-150_combofcock-1	Hmongic	COMB OF BIRD	comb of cock	鸡冠	EasternBaheng	Baheng, East	pahn1237	tʰ o ³⁵ + ʑ i ³⁵	188	0	阴平 阴平	³⁵ ³⁵	PaHng		
1300	Jiongnai-150_combofcock-1	Hmongic	COMB OF BIRD	comb of cock	鸡冠	Jiongnai	Jiongnai	jion1236	k ai ⁴⁴ + ⁿtʃ u ŋ ³³	188	0	阴平 阳平	⁴⁴ ³³	JiongnaiBunu		
1301	Mien-150_combofcock-1	Mienic	COMB OF BIRD	comb of cock	鸡冠	Mien	Mien	iumi1238	tɕ ai ³³ + g u n ²⁴	188	0	阴平 阴去	³³ ²⁴	luMien		
1302	KimMun-150_combofcock-1	Mienic	COMB OF BIRD	comb of cock	鸡冠	KimMun	Kim Mun	kimm1245	tʃ ai ³⁵ + k w a n ³⁵	188	0	阴平.阳平.阴入.阳入 阴平.阳平.阴入.阳入	³⁵ ³⁵	KimMun		
1303	BiaoMin-150_combofcock-1	Mienic	COMB OF BIRD	comb of cock	鸡冠	BiaoMin	Biao Min	biao1254	tɕ i ³³ + g w a n ³³	188	0	阴平 阴平	³³ ³³	BiaoMon		
1304	ZaoMin-150_combofcock-1	Mienic	COMB OF BIRD	comb of cock	鸡冠	ZaoMin	Zao Min	dzao1238	k ui ⁴⁴ + v o n ⁴⁴	188	98	阴平.阳上.阴入 阴平.阳上.阴入	⁴⁴ ⁴⁴	DzaoMin	v ɔ n ¹	1
181	WhiteHmong-749_tocome-1	Hmongic	COME	to come		WhiteHmong	White Hmong	hmon1333	t u/w a ⁵³	1446	224	阳平	⁵³	HmongDaw	t u/w a ²	0
4178	EasternLuobuohe-748_come-1	Hmongic	COME	come	来	EasternLuobuohe	Luobuohe, Eastern	luop1235	z a ³¹	1446	224	阴平.阳平	³¹	Luopohe	ð a ᴬ/¹	0
4179	EasternLuobuohe-748_come-2	Hmongic	COME	come	来	EasternLuobuohe	Luobuohe, Eastern	luop1235	l əu ⁵⁵	1446	0	阴上.阳上	⁵⁵	Luopohe		
4180	WesternLuobuohe-748_come-1	Hmongic	COME	come	来	WesternLuobuohe	Luobuohe, Western	luop1235	ð ɑ ³¹	1446	224	阴平.阳平.阴入.阳入	³¹	Luopohe	ð a ᴬ/¹	0
4181	SouthernGuizhouChuanqiandian-748_come-1	Hmongic	COME	come	来	SouthernGuizhouChuanqiandian	Chuanqiandian, Southern Guizhou	cent1394	t a ⁵³	1446	224	阳平	⁵³	CentralMashanHmong	t a ²	0
4182	SouthernGuizhouChuanqiandian-748_come-2	Hmongic	COME	come	来	SouthernGuizhouChuanqiandian	Chuanqiandian, Southern Guizhou	cent1394	l u ¹¹	1446	0	阳上	¹¹	CentralMashanHmong		
4183	WesternXiangxi-748_come-1	Hmongic	COME	come	来	WesternXiangxi	Xiangxi, West	west2430	l o ²²	1446	0	0	²²	WesternXiangxiMiao		
4184	NorthernQiandong-748_come-1	Hmongic	COME	come	来	NorthernQiandong	Qiandong, North	nort2747	t a ⁵⁵	1446	224	0	⁵⁵	NorthernQiandongMiao	t a ²	0
4185	NorthernQiandong-748_come-2	Hmongic	COME	come	来	NorthernQiandong	Qiandong, North	nort2747	l o ¹¹	1446	0	阳上	¹¹	NorthernQiandongMiao		
4186	WesternBaheng-748_come-1	Hmongic	COME	come	来	WesternBaheng	Baheng, West	pahn1237	l o ¹¹	1446	0	阳上	¹¹	PaHng		
4187	WesternBaheng-748_come-2	Hmongic	COME	come	来	WesternBaheng	Baheng, West	pahn1237	t a ³³	1446	224	阳平	³³	PaHng	t e ²	0
4188	EasternBaheng-748_come-1	Hmongic	COME	come	来	EasternBaheng	Baheng, East	pahn1237	t ei ³³	1446	224	阳平	³³	PaHng	t e ²	0
4189	Jiongnai-748_come-1	Hmongic	COME	come	来	Jiongnai	Jiongnai	jion1236	l əu ³¹	1446	0	阳上	³¹	JiongnaiBunu		
4190	Mien-748_come-1	Mienic	COME	come	来	Mien	Mien	iumi1238	t aːi ³¹	1446	224	阳平	³¹	luMien	t aːi ²	0
4191	KimMun-748_come-1	Mienic	COME	come	来	KimMun	Kim Mun	kimm1245	ˀt aːi ³³	1446	224	阴平.阳平	³³	KimMun	t aːi ²	0
4192	BiaoMin-748_come-1	Mienic	COME	come	来	BiaoMin	Biao Min	biao1254	t a ³¹	1446	224	阳平	³¹	BiaoMon	t a ²	0
4193	ZaoMin-748_come-1	Mienic	COME	come	来	ZaoMin	Zao Min	dzao1238	t oi ⁵³	1446	224	阳平	⁵³	DzaoMin	t ɛi ²	0
182	WhiteHmong-750_tocomeback-1	Hmongic	COME BACK	to come back		WhiteHmong	White Hmong	hmon1333	r o ³⁴ + q a ⁵⁵ + l o ¹¹	581	396	阴上 阴平 阴平.阴上.阳上.阴入	³⁴ ⁵⁵ ¹¹	HmongDaw	l ɔ ⁴	2
3982	EasternLuobuohe-719_return-1	Hmongic	COME BACK	return	回来	EasternLuobuohe	Luobuohe, Eastern	luop1235	t i ³¹ + t i ³¹ + l əu ⁵⁵	581	396	阴平.阳平 阴平.阳平 阴上.阳上	³¹ ³¹ ⁵⁵	Luopohe	l u ᴮ/²	2
3983	WesternLuobuohe-719_return-1	Hmongic	COME BACK	return	回来	WesternLuobuohe	Luobuohe, Western	luop1235	ʈ o ŋ ⁵⁵ + l u ⁵⁵	581	396	阴上.阳上 阴上.阳上	⁵⁵ ⁵⁵	Luopohe	l u ᴮ/²	1
3984	SouthernGuizhouChuanqiandian-719_return-1	Hmongic	COME BACK	return	回来	SouthernGuizhouChuanqiandian	Chuanqiandian, Southern Guizhou	cent1394	ʈ o ŋ ⁴² + l u ¹¹	581	396	阴上 阳上	⁴² ¹¹	CentralMashanHmong	l u ⁴	1
3985	WesternXiangxi-719_return-1	Hmongic	COME BACK	return	回来	WesternXiangxi	Xiangxi, West	west2430	ⁿʈ ɑ ŋ ⁴⁴	581	396	阴上.阴入	⁴⁴	WesternXiangxiMiao	l o ⁴	0
3986	NorthernQiandong-719_return-1	Hmongic	COME BACK	return	回来	NorthernQiandong	Qiandong, North	nort2747	t j a ŋ ³⁵ + l o ¹¹	581	396	阴上 阳上	³⁵ ¹¹	NorthernQiandongMiao	l o ⁴	1
3987	WesternBaheng-719_return-1	Hmongic	COME BACK	return	回来	WesternBaheng	Baheng, West	pahn1237	l o ¹¹	581	396	阳上	¹¹	PaHng	l o ⁴	0
3988	EasternBaheng-719_return-1	Hmongic	COME BACK	return	回来	EasternBaheng	Baheng, East	pahn1237	l o ¹¹	581	396	阳上	¹¹	PaHng	l o ⁴	0
3989	Jiongnai-719_return-1	Hmongic	COME BACK	return	回来	Jiongnai	Jiongnai	jion1236	l əu ³¹ + ð j a ¹¹	581	396	阳上 阳去	³¹ ¹¹	JiongnaiBunu	l ɔu ⁴	0
3990	Mien-719_return-1	Mienic	COME BACK	return	回来	Mien	Mien	iumi1238	dz u n ²⁴ + t ai ³¹	581	396	阴去 阳平	²⁴ ³¹	luMien	l au ⁴	1
3991	KimMun-719_return-1	Mienic	COME BACK	return	回来	KimMun	Kim Mun	kimm1245	l au ³¹	581	396	阴上.阳上.阴去.阳去.	³¹	KimMun	l au ⁴	0
3992	BiaoMin-719_return-1	Mienic	COME BACK	return	回来	BiaoMin	Biao Min	biao1254	l au ⁴²	581	396	阳上.阳去	⁴²	BiaoMon	l au ⁴	0
3993	ZaoMin-719_return-1	Mienic	COME BACK	return	回来	ZaoMin	Zao Min	dzao1238	l au ⁴⁴	581	396	阴平.阳上.阴入	⁴⁴	DzaoMin	l au ⁴	0
1955	EasternLuobuohe-262_congeegruelporridge-1	Hmongic	CONGEE	congee (gruel, porridge)	粥	EasternLuobuohe	Luobuohe, Eastern	luop1235	q o ⁰/⁵ + ʑ o ²⁴ + ȵ a ²⁴	2049	0	轻声 阴去.阳去 阴去.阳去	⁰/⁵ ²⁴ ²⁴	Luopohe		
1956	WesternLuobuohe-262_congeegruelporridge-1	Hmongic	CONGEE	congee (gruel, porridge)	粥	WesternLuobuohe	Luobuohe, Western	luop1235	ʔ ə ⁰/² + q w ɑ ⁵⁵	2049	0	轻声 阴上.阳上	⁰/² ⁵⁵	Luopohe		
1957	SouthernGuizhouChuanqiandian-262_congeegruelporridge-1	Hmongic	CONGEE	congee (gruel, porridge)	粥	SouthernGuizhouChuanqiandian	Chuanqiandian, Southern Guizhou	cent1394	k a ⁴² + h u/w ei ⁴⁴	2049	0	阴上 阴入	⁴² ⁴⁴	CentralMashanHmong		
1958	WesternXiangxi-262_congeegruelporridge-1	Hmongic	CONGEE	congee (gruel, porridge)	粥	WesternXiangxi	Xiangxi, West	west2430	c i ⁴⁴ + s e ⁴⁴	2049	0	阴上.阴入 阴上.阴入	⁴⁴ ⁴⁴	WesternXiangxiMiao		
1959	NorthernQiandong-262_congeegruelporridge-1	Hmongic	CONGEE	congee (gruel, porridge)	粥	NorthernQiandong	Qiandong, North	nort2747	k a ³⁵ + ɬʰ j i ⁵³	2049	0	阴上 阳平	³⁵ ⁵³	NorthernQiandongMiao		
1960	WesternBaheng-262_congeegruelporridge-1	Hmongic	CONGEE	congee (gruel, porridge)	粥	WesternBaheng	Baheng, West	pahn1237	k a ŋ ⁵⁵	2049	0	阴去	⁵⁵	PaHng		
1961	EasternBaheng-262_congeegruelporridge-1	Hmongic	CONGEE	congee (gruel, porridge)	粥	EasternBaheng	Baheng, East	pahn1237	k a ŋ ³⁵	2049	0	阴平	³⁵	PaHng		
1962	Jiongnai-262_congeegruelporridge-1	Hmongic	CONGEE	congee (gruel, porridge)	粥	Jiongnai	Jiongnai	jion1236	k w e ⁵⁵ + k ui ⁵³	2049	0	阴入 阴上	⁵⁵ ⁵³	JiongnaiBunu		
1963	Mien-262_congeegruelporridge-1	Mienic	CONGEE	congee (gruel, porridge)	粥	Mien	Mien	iumi1238	ts o ⁵⁵	2049	339	阴入	⁵⁵	luMien	tɕ w o ⁷/³	0
1964	KimMun-262_congeegruelporridge-1	Mienic	CONGEE	congee (gruel, porridge)	粥	KimMun	Kim Mun	kimm1245	ʃ u ³⁵ + k l aːu ⁴²	2049	339	阴平.阳平.阴入.阳入 阴去.阳去.阴入.阳入	³⁵ ⁴²	KimMun	s u ⁷/³	0
1965	BiaoMin-262_congeegruelporridge-1	Mienic	CONGEE	congee (gruel, porridge)	粥	BiaoMin	Biao Min	biao1254	n̥ a ŋ ²⁴ + t j ɔ ⁵³	2049	0	阴去 阴入	²⁴ ⁵³	BiaoMon		
1966	BiaoMin-262_congeegruelporridge-2	Mienic	CONGEE	congee (gruel, porridge)	粥	BiaoMin	Biao Min	biao1254	x əu ³¹	2049	0	阳平	³¹	BiaoMon		
1967	ZaoMin-262_congeegruelporridge-1	Mienic	CONGEE	congee (gruel, porridge)	粥	ZaoMin	Zao Min	dzao1238	h a m ²⁴	2049	0	阴上	²⁴	DzaoMin		
94	WhiteHmong-393_cooked-1	Hmongic	COOKED	cooked		WhiteHmong	White Hmong	hmon1333	ʂ i/j a ³⁴	269	361	阴上	³⁴	HmongDaw	ʂ i/j a ³	0
3362	EasternLuobuohe-591_cooked-1	Hmongic	COOKED	cooked	熟	EasternLuobuohe	Luobuohe, Eastern	luop1235	t ə ⁰/² + ʂ e n ⁵⁵	269	361	轻声 阴上.阳上	⁰/² ⁵⁵	Luopohe	s e n ᴮ/²	1
3363	WesternLuobuohe-591_cooked-1	Hmongic	COOKED	cooked	熟	WesternLuobuohe	Luobuohe, Western	luop1235	s e n ⁵⁵	269	361	阴上.阳上	⁵⁵	Luopohe	s e n ᴮ/²	0
3364	SouthernGuizhouChuanqiandian-591_cooked-1	Hmongic	COOKED	cooked	熟	SouthernGuizhouChuanqiandian	Chuanqiandian, Southern Guizhou	cent1394	s æ n ²³²	269	361	阴上	²³²	CentralMashanHmong	s æi n ³ᵇ/³	0
3365	WesternXiangxi-591_cooked-1	Hmongic	COOKED	cooked	熟	WesternXiangxi	Xiangxi, West	west2430	ɕ ɛ ⁴⁴	269	361	阴上.阴入	⁴⁴	WesternXiangxiMiao	ɕ ɛ ³	0
3366	NorthernQiandong-591_cooked-1	Hmongic	COOKED	cooked	熟	NorthernQiandong	Qiandong, North	nort2747	ɕʰ a ŋ ³⁵	269	361	阴上	³⁵	NorthernQiandongMiao	ɕʰ a ŋ ³	0
3367	WesternBaheng-591_cooked-1	Hmongic	COOKED	cooked	熟	WesternBaheng	Baheng, West	pahn1237	s e ŋ ³¹	269	361	阴上	³¹	PaHng	s ɪ̃ ³	0
3368	EasternBaheng-591_cooked-1	Hmongic	COOKED	cooked	熟	EasternBaheng	Baheng, East	pahn1237	ɕ e ŋ ³¹³	269	361	阴上	³¹³	PaHng	s ɪ̃ ³	0
3369	Jiongnai-591_cooked-1	Hmongic	COOKED	cooked	熟	Jiongnai	Jiongnai	jion1236	θ ə ŋ ⁵³	269	361	阴上	⁵³	JiongnaiBunu	θ e ŋ ³	0
3370	Mien-591_cooked-1	Mienic	COOKED	cooked	熟	Mien	Mien	iumi1238	ts o ²²	269	348	阳入	²²	luMien	tɕ w o ⁸/²⁴	0
3371	KimMun-591_cooked-1	Mienic	COOKED	cooked	熟	KimMun	Kim Mun	kimm1245	ʃ u ⁴²	269	0	阴去.阳去.阴入.阳入	⁴²	KimMun		
3372	BiaoMin-591_cooked-1	Mienic	COOKED	cooked	熟	BiaoMin	Biao Min	biao1254	tʰ j ɔ ²¹	269	348	阳入	²¹	BiaoMon	ȶʰ ɔ ⁸/²⁴	0
1943	EasternLuobuohe-261_cookedrice-1	Hmongic	COOKED RICE	cooked rice	饭	EasternLuobuohe	Luobuohe, Eastern	luop1235	q o ⁰/⁵ + ȵ a ²⁴	1191	0	轻声 阴去.阳去	⁰/⁵ ²⁴	Luopohe		
1944	WesternLuobuohe-261_cookedrice-1	Hmongic	COOKED RICE	cooked rice	饭	WesternLuobuohe	Luobuohe, Western	luop1235	ȵ ɑ ³⁵	1191	0	阴去.阳去	³⁵	Luopohe		
1945	SouthernGuizhouChuanqiandian-261_cookedrice-1	Hmongic	COOKED RICE	cooked rice	饭	SouthernGuizhouChuanqiandian	Chuanqiandian, Southern Guizhou	cent1394	ɳ ɔ ³⁵	1191	442	阴去	³⁵	CentralMashanHmong	ɳ ɔ ⁵ᵇ/⁵	0
1946	WesternXiangxi-261_cookedrice-1	Hmongic	COOKED RICE	cooked rice	饭	WesternXiangxi	Xiangxi, West	west2430	ɬ j e ⁵³	1191	0	*上	⁵³	WesternXiangxiMiao		
1947	NorthernQiandong-261_cookedrice-1	Hmongic	COOKED RICE	cooked rice	饭	NorthernQiandong	Qiandong, North	nort2747	k a ³⁵	1191	0	阴上	³⁵	NorthernQiandongMiao		
1948	WesternBaheng-261_cookedrice-1	Hmongic	COOKED RICE	cooked rice	饭	WesternBaheng	Baheng, West	pahn1237	ʔ e ⁵³	1191	0	阴入	⁵³	PaHng		
1949	EasternBaheng-261_cookedrice-1	Hmongic	COOKED RICE	cooked rice	饭	EasternBaheng	Baheng, East	pahn1237	ʔ e ⁵³	1191	0	阴入	⁵³	PaHng		
1950	Jiongnai-261_cookedrice-1	Hmongic	COOKED RICE	cooked rice	饭	Jiongnai	Jiongnai	jion1236	k w e ⁵⁵	1191	0	阴入	⁵⁵	JiongnaiBunu		
1951	Mien-261_cookedrice-1	Mienic	COOKED RICE	cooked rice	饭	Mien	Mien	iumi1238	n̥ aː ŋ ²⁴	1191	442	阴去	²⁴	luMien	n aː ŋ ⁵	0
1952	KimMun-261_cookedrice-1	Mienic	COOKED RICE	cooked rice	饭	KimMun	Kim Mun	kimm1245	ʃ u ³⁵	1191	442	阴平.阳平.阴入.阳入	³⁵	KimMun	n a ŋ ⁵¹	0
1953	BiaoMin-261_cookedrice-1	Mienic	COOKED RICE	cooked rice	饭	BiaoMin	Biao Min	biao1254	n̥ a ŋ ²⁴	1191	442	阴去	²⁴	BiaoMon	n̥ a ŋ ⁵	0
1954	ZaoMin-261_cookedrice-1	Mienic	COOKED RICE	cooked rice	饭	ZaoMin	Zao Min	dzao1238	n o ŋ ⁴²	1191	442	阴去	⁴²	DzaoMin	n ɔ ŋ ⁵	0
81	WhiteHmong-333_tocough-1	Hmongic	COUGH	to cough		WhiteHmong	White Hmong	hmon1333	ʰn o ŋ ¹¹	879	292	阴平.阴上.阳上.阴入	¹¹	HmongDaw	ʰn̥ ɔ ŋ ⁷/³	0
4153	EasternLuobuohe-744_cough-1	Hmongic	COUGH	cough	咳嗽	EasternLuobuohe	Luobuohe, Eastern	luop1235	n o ³³	879	292	阴入.阳入	³³	Luopohe	n̥ o ᴰ/⁴	0
4154	WesternLuobuohe-744_cough-1	Hmongic	COUGH	cough	咳嗽	WesternLuobuohe	Luobuohe, Western	luop1235	n̥ o ¹¹	879	292	0	¹¹	Luopohe	n̥ o ᴰ/⁴	0
4155	SouthernGuizhouChuanqiandian-744_cough-1	Hmongic	COUGH	cough	咳嗽	SouthernGuizhouChuanqiandian	Chuanqiandian, Southern Guizhou	cent1394	n ə ŋ ¹³	879	292	阳去.阴入	¹³	CentralMashanHmong	n a ŋ ⁷/³	0
4156	WesternXiangxi-744_cough-1	Hmongic	COUGH	cough	咳嗽	WesternXiangxi	Xiangxi, West	west2430	tɕ i ⁴⁴ + n u ⁴⁴	879	0	阴上.阴入 阴上.阴入	⁴⁴ ⁴⁴	WesternXiangxiMiao		
4157	NorthernQiandong-744_cough-1	Hmongic	COUGH	cough	咳嗽	NorthernQiandong	Qiandong, North	nort2747	ŋ o ¹¹	879	292	阳上	¹¹	NorthernQiandongMiao	ŋ o ⁴	0
4158	WesternBaheng-744_cough-1	Hmongic	COUGH	cough	咳嗽	WesternBaheng	Baheng, West	pahn1237	qʰ ɔ ⁵⁵	879	0	阴去	⁵⁵	PaHng		
4159	EasternBaheng-744_cough-1	Hmongic	COUGH	cough	咳嗽	EasternBaheng	Baheng, East	pahn1237	qʰ au ⁵⁵	879	0	阴去	⁵⁵	PaHng		
4160	Jiongnai-744_cough-1	Hmongic	COUGH	cough	咳嗽	Jiongnai	Jiongnai	jion1236	h ai ⁵³	879	0	阴上	⁵³	JiongnaiBunu		
4161	Mien-744_cough-1	Mienic	COUGH	cough	咳嗽	Mien	Mien	iumi1238	n̥ o p ⁵⁵ + h a ³³	879	292	阴入 阴平	⁵⁵ ³³	luMien	n̥ o p ⁷/³	0
