ID	LEXIBANK_ID	SUBGROUP	ID_IN_SOURCE	CONCEPT	CONCEPT_IN_SOURCE	CHINESE_GLOSS	DOCULECT	DOCULECT_NAME	GLOTTOCODE	TOKENS	CONCEPTICON	CONCEPTICON_ID	COGID	TONE_CLASS	TONE_VALUE	CLASSIFICATION	RATLIFF_FORM
4553	BiaoMin-795_burnsomething-1	Mienic		BURN (SOMETHING)	burn (something)		BiaoMin	Biao Min	biao1254	p au ³⁵	141		347	阴上	³⁵	Biao Min	ȶʰ a ⁸/²⁴
4554	ZaoMin-795_burnsomething-1	Mienic		BURN (SOMETHING)	burn (something)		ZaoMin	Zao Min	dzao1238	b u ²⁴	141		347	阴上	²⁴	Zao Min	s a ⁸/²⁴
90	WhiteHmong-360_tobury-1			BURY	to bury		WhiteHmong	White Hmong	hmon1333	f au ˩/¹¹	1719		408	 ˩	˩/¹¹	White Hmong	l ɔ ⁴
91	WhiteHmong-360_tobury-2			BURY	to bury		WhiteHmong	White Hmong	hmon1333	l o ˩/¹¹	1719		408	 ˩	˩/¹¹	White Hmong	l ɔ ⁴
4266	EasternLuobuohe-756_bury-1	Hmongic		BURY	bury		EasternLuobuohe	Luobuohe, Eastern	luop1235	l u ŋ ⁵⁵	1719		408	上	⁵⁵	Luopohe	l o ŋ ᴮ/²
4267	WesternLuobuohe-756_bury-1	Hmongic		BURY	bury		WesternLuobuohe	Luobuohe, Western	luop1235	l o ŋ ⁵⁵	1719		408	去	⁵⁵	Luopohe	l o ŋ ᴮ/²
4268	SouthernGuizhouChuanqiandian-756_bury-1	Hmongic		BURY	bury		SouthernGuizhouChuanqiandian	Chuanqiandian, Southern Guizhou	cent1394	ɭ o ŋ ¹¹	1719		408	?	¹¹	Southern Chuanqiandian	ɭ o ŋ ⁴
4269	WesternXiangxi-756_bury-1	Hmongic		BURY	bury		WesternXiangxi	Xiangxi, West	west2430	l j ɑ ŋ ²²	1719		408	?	²²	Western Xiangxi	ȴ ɑ ŋ ⁴
4270	NorthernQiandong-756_bury-1	Hmongic		BURY	bury		NorthernQiandong	Qiandong, North	nort2747	l j a ŋ ¹¹	1719		408	阳上	¹¹	Northern Qiandong	ȴ a ŋ ⁴
4271	NorthernQiandong-756_bury-2	Hmongic		BURY	bury		NorthernQiandong	Qiandong, North	nort2747	p ə ⁵⁵	1719		408	?	⁵⁵	Northern Qiandong	ȴ a ŋ ⁴
4272	WesternBaheng-756_bury-1	Hmongic		BURY	bury		WesternBaheng	Baheng, West	pahn1237	l a ⁴²	1719		408	阳入	⁴²	Baheng	l æ̃ ⁴
4273	EasternBaheng-756_bury-1	Hmongic		BURY	bury		EasternBaheng	Baheng, East	pahn1237	ɬ a ³¹	1719		408	阳去.阳入	³¹	Baheng	l æ̃ ⁴
4274	Jiongnai-756_bury-1	Hmongic		BURY	bury		Jiongnai	Jiongnai	jion1236	p l o ⁴⁴	1719		0	阴平	⁴⁴	Jiongnai	
4275	Mien-756_bury-1	Mienic		BURY	bury		Mien	Mien	iumi1238	p oː p ⁵⁵	1719		141	阴入	⁵⁵	Mien	p l o p ⁷/³
4276	KimMun-756_bury-1	Mienic		BURY	bury		KimMun	Kim Mun	kimm1245	p l a p ⁵⁵	1719		141	去声.清.入声.清.短	⁵⁵	Kim Mun	p l ɔ p ⁷/³
4277	BiaoMin-756_bury-1	Mienic		BURY	bury		BiaoMin	Biao Min	biao1254	ts a ŋ ²⁴	1719		0	阴去	²⁴	Biao Min	
4278	ZaoMin-756_bury-1	Mienic		BURY	bury		ZaoMin	Zao Min	dzao1238	v ui ⁴⁴	1719		0	阴平.阳上.阴入	⁴⁴	Zao Min	
51	WhiteHmong-235_thebutterfly-1			BUTTERFLY	the butterfly		WhiteHmong	White Hmong	hmon1333	ⁿb u ˥˧/⁵³ + ⁿp ai ˨˩˧/²¹³	1791		0	˥˧ ˩'	˥˧/⁵³ ˨˩˧/²¹³	White Hmong	
1591	EasternLuobuohe-199_butterfly-1	Hmongic		BUTTERFLY	butterfly		EasternLuobuohe	Luobuohe, Eastern	luop1235	tɕ i n ³¹ + p l e ²⁴ + l a ⁵⁵	1791		153	平 去 上	³¹ ²⁴ ⁵⁵	Luopohe	ˀp l e ᶜ/³
1592	WesternLuobuohe-199_butterfly-1	Hmongic		BUTTERFLY	butterfly		WesternLuobuohe	Luobuohe, Western	luop1235	tɕ i n ³¹ + p æ ³⁵ + ⁿp u ⁵⁵	1791		153	平.上 入 去	³¹ ³⁵ ⁵⁵	Luopohe	ˀp l e ᶜ/³
1593	SouthernGuizhouChuanqiandian-199_butterfly-1	Hmongic		BUTTERFLY	butterfly		SouthernGuizhouChuanqiandian	Chuanqiandian, Southern Guizhou	cent1394	ⁿp ei ⁴⁴ + ⁿp u ⁵³	1791		153	? ?	⁴⁴ ⁵³	Southern Chuanqiandian	ⁿp ei ⁵ᵃ/⁵
1594	WesternXiangxi-199_butterfly-1	Hmongic		BUTTERFLY	butterfly		WesternXiangxi	Xiangxi, West	west2430	p ɑ ⁴⁴ + p ə ⁴²	1791		0	阴上.阴入 ?	⁴⁴ ⁴²	Western Xiangxi	
1595	NorthernQiandong-199_butterfly-1	Hmongic		BUTTERFLY	butterfly		NorthernQiandong	Qiandong, North	nort2747	k a ŋ ³³ + p a ⁵⁵ + l j ə ³¹	1791		0	阴平 ? 阳入	³³ ⁵⁵ ³¹	Northern Qiandong	
1596	WesternBaheng-199_butterfly-1	Hmongic		BUTTERFLY	butterfly		WesternBaheng	Baheng, West	pahn1237	q a ⁰/³ + l i ⁵⁵ + l j o ³¹	1791		0	? 阴去 阴上	⁰/³ ⁵⁵ ³¹	Baheng	
1597	EasternBaheng-199_butterfly-1	Hmongic		BUTTERFLY	butterfly		EasternBaheng	Baheng, East	pahn1237	ⁿp ei ⁵⁵	1791		0	阴去	⁵⁵	Baheng	
1598	Jiongnai-199_butterfly-1	Hmongic		BUTTERFLY	butterfly		Jiongnai	Jiongnai	jion1236	k j e n ⁴⁴ + s a ⁵⁵	1791		0	阴平 阴入	⁴⁴ ⁵⁵	Jiongnai	
1599	Mien-199_butterfly-1	Mienic		BUTTERFLY	butterfly		Mien	Mien	iumi1238	k ɛ ŋ ³³ + ʔ e t ⁵⁵	1791		153	阴平 阴入	³³ ⁵⁵	Mien	b j eu ⁵¹
1600	KimMun-199_butterfly-1	Mienic		BUTTERFLY	butterfly		KimMun	Kim Mun	kimm1245	k o ŋ ³³ + b l eu ³¹	1791		153	平声.浊 上声.浊.去声.气	³³ ³¹	Kim Mun	b l ɔu ⁵¹
1601	BiaoMin-199_butterfly-1	Mienic		BUTTERFLY	butterfly		BiaoMin	Biao Min	biao1254	s ui ⁵³ + b j a ⁴²	1791		153	阴入 阳上.阳去	⁵³ ⁴²	Biao Min	b j a ⁴
1602	ZaoMin-199_butterfly-1	Mienic		BUTTERFLY	butterfly		ZaoMin	Zao Min	dzao1238	b a ŋ ⁴⁴ + b ai ⁴⁴	1791		0	阴平.阳上.阴入 阴平.阳上.阴入	⁴⁴ ⁴⁴	Zao Min	
198	WhiteHmong-826_tobuy-1			BUY	to buy		WhiteHmong	White Hmong	hmon1333	m u/w a ˩/¹¹	1869		83	 ˩	˩/¹¹	White Hmong	m u/w a ⁴
199	WhiteHmong-826_tobuy-2			BUY	to buy		WhiteHmong	White Hmong	hmon1333	j u/w a ˧˦/³⁴	1869		83	˧˦	˧˦/³⁴	White Hmong	m u/w a ⁴
4279	EasternLuobuohe-757_buy-1	Hmongic		BUY	buy		EasternLuobuohe	Luobuohe, Eastern	luop1235	m a ⁵⁵	1869		83	上	⁵⁵	Luopohe	m a ᴮ/²
4280	WesternLuobuohe-757_buy-1	Hmongic		BUY	buy		WesternLuobuohe	Luobuohe, Western	luop1235	m ɑ ⁵⁵	1869		83	去	⁵⁵	Luopohe	m a ᴮ/²
4281	SouthernGuizhouChuanqiandian-757_buy-1	Hmongic		BUY	buy		SouthernGuizhouChuanqiandian	Chuanqiandian, Southern Guizhou	cent1394	ʑ u ⁴²	1869		0	阴去.阴入	⁴²	Southern Chuanqiandian	
4282	WesternXiangxi-757_buy-1	Hmongic		BUY	buy		WesternXiangxi	Xiangxi, West	west2430	ȵ ɯ ⁴²	1869		0	?	⁴²	Western Xiangxi	
4283	NorthernQiandong-757_buy-1	Hmongic		BUY	buy		NorthernQiandong	Qiandong, North	nort2747	m ɛ ¹¹ + l o ¹¹	1869		83	阳上 阳上	¹¹ ¹¹	Northern Qiandong	m ɛ ⁴
4284	WesternBaheng-757_buy-1	Hmongic		BUY	buy		WesternBaheng	Baheng, West	pahn1237	ʔ ai ³¹	1869		83	阴上	³¹	Baheng	m ɪ̃ ⁶/¹³
4285	EasternBaheng-757_buy-1	Hmongic		BUY	buy		EasternBaheng	Baheng, East	pahn1237	m e ¹¹	1869		83	阳上	¹¹	Baheng	m ɪ̃ ⁶/¹³
4286	Jiongnai-757_buy-1	Hmongic		BUY	buy		Jiongnai	Jiongnai	jion1236	m o ⁴⁴	1869		83	阴平	⁴⁴	Jiongnai	m ɔ ¹
4287	Mien-757_buy-1	Mienic		BUY	buy		Mien	Mien	iumi1238	m aːi ²³¹	1869		83	阳上	²³¹	Mien	m aːi ⁴
4288	KimMun-757_buy-1	Mienic		BUY	buy		KimMun	Kim Mun	kimm1245	m aːi ³¹	1869		83	上声.浊.去声.气	³¹	Kim Mun	m aːi ⁴
4289	BiaoMin-757_buy-1	Mienic		BUY	buy		BiaoMin	Biao Min	biao1254	n ɔ ŋ ⁴²	1869		0	阳上.阳去	⁴²	Biao Min	
4290	ZaoMin-757_buy-1	Mienic		BUY	buy		ZaoMin	Zao Min	dzao1238	m ai ⁴⁴	1869		83	阴平.阳上.阴入	⁴⁴	Zao Min	m ai ⁴
1223	EasternLuobuohe-142_sheepgeneral-1	Hmongic		CAPRINE (GOAT OR SHEEP)	sheep (general)		EasternLuobuohe	Luobuohe, Eastern	luop1235	q o ⁰/⁵ + ʑ u ŋ ³¹	2684		650	? 平	⁰/⁵ ³¹	Luopohe	ʑ i ᴬ/¹
1224	WesternLuobuohe-142_sheepgeneral-1	Hmongic		CAPRINE (GOAT OR SHEEP)	sheep (general)		WesternLuobuohe	Luobuohe, Western	luop1235	ʔ ə ⁰/² + ʑ o ŋ ³¹	2684		650	? 平.上	⁰/² ³¹	Luopohe	ʑ i ᴬ/¹
1225	SouthernGuizhouChuanqiandian-142_sheepgeneral-1	Hmongic		CAPRINE (GOAT OR SHEEP)	sheep (general)		SouthernGuizhouChuanqiandian	Chuanqiandian, Southern Guizhou	cent1394	s ei ¹³	2684		650	阴上	¹³	Southern Chuanqiandian	ʑ a ŋ ²
1226	WesternXiangxi-142_sheepgeneral-1	Hmongic		CAPRINE (GOAT OR SHEEP)	sheep (general)		WesternXiangxi	Xiangxi, West	west2430	t ɑ ³⁵ + ʑ o ŋ ³¹	2684		650	阴平 阳平	³⁵ ³¹	Western Xiangxi	ʑ o ŋ ²
1227	NorthernQiandong-142_sheepgeneral-1	Hmongic		CAPRINE (GOAT OR SHEEP)	sheep (general)		NorthernQiandong	Qiandong, North	nort2747	l j i ³⁵	2684		650	阴上	³⁵	Northern Qiandong	ʑ o ŋ ²
1228	WesternBaheng-142_sheepgeneral-1	Hmongic		CAPRINE (GOAT OR SHEEP)	sheep (general)		WesternBaheng	Baheng, West	pahn1237	h i ³⁵ + h i ³⁵	2684		0	阴平 阴平	³⁵ ³⁵	Baheng	
1229	EasternBaheng-142_sheepgeneral-1	Hmongic		CAPRINE (GOAT OR SHEEP)	sheep (general)		EasternBaheng	Baheng, East	pahn1237	ʑ u ŋ ¹¹	2684		0	阳上	¹¹	Baheng	
1230	Jiongnai-142_sheepgeneral-1	Hmongic		CAPRINE (GOAT OR SHEEP)	sheep (general)		Jiongnai	Jiongnai	jion1236	j a ŋ ³³	2684		650	阳平	³³	Jiongnai	j ɐ ŋ ²
1231	Mien-142_sheepgeneral-1	Mienic		CAPRINE (GOAT OR SHEEP)	sheep (general)		Mien	Mien	iumi1238	ʑ u ŋ ³¹	2684		650	阳平	³¹	Mien	j u ŋ ²
1232	KimMun-142_sheepgeneral-1	Mienic		CAPRINE (GOAT OR SHEEP)	sheep (general)		KimMun	Kim Mun	kimm1245	z uː ŋ ³³	2684		650	平声.浊	³³	Kim Mun	j uː ŋ ²
1233	BiaoMin-142_sheepgeneral-1	Mienic		CAPRINE (GOAT OR SHEEP)	sheep (general)		BiaoMin	Biao Min	biao1254	ʑ u/w ə ³¹	2684		650	阳平	³¹	Biao Min	wj/ɥ ə ²
1234	ZaoMin-142_sheepgeneral-1	Mienic		CAPRINE (GOAT OR SHEEP)	sheep (general)		ZaoMin	Zao Min	dzao1238	ʑ i ŋ ⁵³	2684		650	阳平	⁵³	Zao Min	dz i ŋ ²
895	EasternLuobuohe-639_carryonback-1	Hmongic		CARRY ON BACK	carry on back		EasternLuobuohe	Luobuohe, Eastern	luop1235	t ə ⁰/² + tɕ i ⁵⁵	465		0	? 上	⁰/² ⁵⁵	Luopohe	
896	WesternLuobuohe-639_carryonback-1	Hmongic		CARRY ON BACK	carry on back		WesternLuobuohe	Luobuohe, Western	luop1235	ʔ ə ⁰/² + ⁿɖ o ⁵⁵ + ʁ o ³¹	465		0	? 去 平.上	⁰/² ⁵⁵ ³¹	Luopohe	
897	SouthernGuizhouChuanqiandian-639_carryonback-1	Hmongic		CARRY ON BACK	carry on back		SouthernGuizhouChuanqiandian	Chuanqiandian, Southern Guizhou	cent1394	ʈ a ŋ ³² + h u ²¹	465		0	? ?	³² ²¹	Southern Chuanqiandian	
898	WesternXiangxi-639_carryonback-1	Hmongic		CARRY ON BACK	carry on back		WesternXiangxi	Xiangxi, West	west2430	ʈ ei ⁵³ + ʈ u ³⁵	465		0	? 阴平	⁵³ ³⁵	Western Xiangxi	
899	NorthernQiandong-639_carryonback-1	Hmongic		CARRY ON BACK	carry on back		NorthernQiandong	Qiandong, North	nort2747	q a ³³ + k u ³¹	465		0	阴平 阳入	³³ ³¹	Northern Qiandong	
900	WesternBaheng-639_carryonback-1	Hmongic		CARRY ON BACK	carry on back		WesternBaheng	Baheng, West	pahn1237	ʔ a ⁰/³ + l a ³¹	465		0	? 阴上	⁰/³ ³¹	Baheng	
901	EasternBaheng-639_carryonback-1	Hmongic		CARRY ON BACK	carry on back		EasternBaheng	Baheng, East	pahn1237	qʰ eu ³¹	465		0	阳去.阳入	³¹	Baheng	
902	Jiongnai-639_carryonback-1	Hmongic		CARRY ON BACK	carry on back		Jiongnai	Jiongnai	jion1236	k o ¹²	465		0	阳入	¹²	Jiongnai	
903	Mien-639_carryonback-1	Mienic		CARRY ON BACK	carry on back		Mien	Mien	iumi1238	t i ³¹ + t aː n ²³¹	465		626	阳平 阳上	³¹ ²³¹	Mien	ȵ a ⁵¹
904	KimMun-639_carryonback-1	Mienic		CARRY ON BACK	carry on back		KimMun	Kim Mun	kimm1245	k a ⁰/² + ˀt a n ³¹	465		626	? 上声.浊.去声.气	⁰/² ³¹	Kim Mun	ȵ a ⁵
905	BiaoMin-639_carryonback-1	Mienic		CARRY ON BACK	carry on back		BiaoMin	Biao Min	biao1254	k l a ³⁵ + ts i ⁵³	465		626	阴上 阴入	³⁵ ⁵³	Biao Min	ȵ a ³
906	ZaoMin-639_carryonback-1	Mienic		CARRY ON BACK	carry on back		ZaoMin	Zao Min	dzao1238	l ai ⁴⁴ + b e ⁴²	465		0	阴平.阳上.阴入 阴去	⁴⁴ ⁴²	Zao Min	
3633	EasternLuobuohe-639_carryonback-2	Hmongic		CARRY ON BACK	carry on back		EasternLuobuohe	Luobuohe, Eastern	luop1235	ʔ u ³³	465		0	入	³³	Luopohe	
3634	WesternLuobuohe-639_carryonback-2	Hmongic		CARRY ON BACK	carry on back		WesternLuobuohe	Luobuohe, Western	luop1235	ʔ u ³¹	465		0	平.上	³¹	Luopohe	
3635	SouthernGuizhouChuanqiandian-639_carryonback-2	Hmongic		CARRY ON BACK	carry on back		SouthernGuizhouChuanqiandian	Chuanqiandian, Southern Guizhou	cent1394	ʔ u ⁴²	465		0	阴去.阴入	⁴²	Southern Chuanqiandian	
3636	SouthernGuizhouChuanqiandian-639_carryonback-3	Hmongic		CARRY ON BACK	carry on back		SouthernGuizhouChuanqiandian	Chuanqiandian, Southern Guizhou	cent1394	ʈ ɯ ⁴⁴	465		0	?	⁴⁴	Southern Chuanqiandian	
3637	WesternXiangxi-639_carryonback-2	Hmongic		CARRY ON BACK	carry on back		WesternXiangxi	Xiangxi, West	west2430	p u ²²	465		0	?	²²	Western Xiangxi	
3638	NorthernQiandong-639_carryonback-2	Hmongic		CARRY ON BACK	carry on back		NorthernQiandong	Qiandong, North	nort2747	ʔ a ⁵³	465		0	阳平	⁵³	Northern Qiandong	
3639	WesternBaheng-639_carryonback-2	Hmongic		CARRY ON BACK	carry on back		WesternBaheng	Baheng, West	pahn1237	ʔ e ³⁵	465		0	阴平	³⁵	Baheng	
3640	EasternBaheng-639_carryonback-2	Hmongic		CARRY ON BACK	carry on back		EasternBaheng	Baheng, East	pahn1237	t j e ³⁵	465		0	阴平	³⁵	Baheng	
3641	Jiongnai-639_carryonback-2	Hmongic		CARRY ON BACK	carry on back		Jiongnai	Jiongnai	jion1236	t i ⁵³	465		0	阴上	⁵³	Jiongnai	
3642	Mien-639_carryonback-2	Mienic		CARRY ON BACK	carry on back		Mien	Mien	iumi1238	ȵ e ²⁴	465		626	阴去	²⁴	Mien	ȵ a ⁵¹
3643	KimMun-639_carryonback-2	Mienic		CARRY ON BACK	carry on back		KimMun	Kim Mun	kimm1245	ȵ a ⁵⁵	465		626	去声.清.入声.清.短	⁵⁵	Kim Mun	ȵ a ⁵
3644	BiaoMin-639_carryonback-2	Mienic		CARRY ON BACK	carry on back		BiaoMin	Biao Min	biao1254	ȵ a ³⁵	465		626	阴上	³⁵	Biao Min	ȵ a ³
3645	ZaoMin-639_carryonback-2	Mienic		CARRY ON BACK	carry on back		ZaoMin	Zao Min	dzao1238	b a ⁴⁴	465		0	阴平.阳上.阴入	⁴⁴	Zao Min	
187	WhiteHmong-761_tocarryonshoulder-1			CARRY ON SHOULDER	to carry on shoulder		WhiteHmong	White Hmong	hmon1333	k ɯ ˧˦/³⁴	413		0	˧˦	˧˦/³⁴	White Hmong	
4145	EasternLuobuohe-742_carryonshoulder-1	Hmongic		CARRY ON SHOULDER	carry on shoulder		EasternLuobuohe	Luobuohe, Eastern	luop1235	k u ⁵⁵	413		0	上	⁵⁵	Luopohe	
4146	WesternLuobuohe-742_carryonshoulder-1	Hmongic		CARRY ON SHOULDER	carry on shoulder		WesternLuobuohe	Luobuohe, Western	luop1235	k u ⁵⁵	413		0	去	⁵⁵	Luopohe	
4147	SouthernGuizhouChuanqiandian-742_carryonshoulder-1	Hmongic		CARRY ON SHOULDER	carry on shoulder		SouthernGuizhouChuanqiandian	Chuanqiandian, Southern Guizhou	cent1394	ⁿk u/w a ⁵⁵	413		567	阳平.阳入	⁵⁵	Southern Chuanqiandian	tɕ æ ⁵ᵃ/⁵
4148	WesternXiangxi-742_carryonshoulder-1	Hmongic		CARRY ON SHOULDER	carry on shoulder		WesternXiangxi	Xiangxi, West	west2430	ⁿqʰ e ⁵³	413		0	?	⁵³	Western Xiangxi	
4149	NorthernQiandong-742_carryonshoulder-1	Hmongic		CARRY ON SHOULDER	carry on shoulder		NorthernQiandong	Qiandong, North	nort2747	k i ³⁵	413		567	阴上	³⁵	Northern Qiandong	tɕ i ⁵
4150	WesternBaheng-742_carryonshoulder-1	Hmongic		CARRY ON SHOULDER	carry on shoulder		WesternBaheng	Baheng, West	pahn1237	tɕ o ŋ ³⁵	413		259	阴平	³⁵	Baheng	t æ̃ ⁵
4151	EasternBaheng-742_carryonshoulder-1	Hmongic		CARRY ON SHOULDER	carry on shoulder		EasternBaheng	Baheng, East	pahn1237	h a ŋ ³¹³	413		259	阴上	³¹³	Baheng	t æ̃ ⁵
4152	Jiongnai-742_carryonshoulder-1	Hmongic		CARRY ON SHOULDER	carry on shoulder		Jiongnai	Jiongnai	jion1236	ⁿtʃ ui ⁴⁴	413		259	阴平	⁴⁴	Jiongnai	t ã ¹
4153	Mien-742_carryonshoulder-1	Mienic		CARRY ON SHOULDER	carry on shoulder		Mien	Mien	iumi1238	d aː m ³³	413		259	阴平	³³	Mien	d aː m ¹
4154	KimMun-742_carryonshoulder-1	Mienic		CARRY ON SHOULDER	carry on shoulder		KimMun	Kim Mun	kimm1245	d aː m ³⁵	413		259	平声.清.入声.清.长	³⁵	Kim Mun	d aː m ¹
4155	BiaoMin-742_carryonshoulder-1	Mienic		CARRY ON SHOULDER	carry on shoulder		BiaoMin	Biao Min	biao1254	d j ui ³³	413		259	阴平	³³	Biao Min	d a ¹
39	WhiteHmong-195_thecat-1			CAT	the cat		WhiteHmong	White Hmong	hmon1333	m i ˧˦/³⁴	1208		0	˧˦	˧˦/³⁴	White Hmong	
1259	EasternLuobuohe-145_cat-1	Hmongic		CAT	cat		EasternLuobuohe	Luobuohe, Eastern	luop1235	ʔ a ⁰/² + ȵ o ³³	1208		698	? 入	⁰/² ³³	Luopohe	tɕ e n ᴬ/¹
1260	WesternLuobuohe-145_cat-1	Hmongic		CAT	cat		WesternLuobuohe	Luobuohe, Western	luop1235	ʔ ə ⁰/² + ȵ o ⁵⁵	1208		698	? 去	⁰/² ⁵⁵	Luopohe	tɕ e n ᴬ/¹
1261	SouthernGuizhouChuanqiandian-145_cat-1	Hmongic		CAT	cat		SouthernGuizhouChuanqiandian	Chuanqiandian, Southern Guizhou	cent1394	m ɔ ⁴⁴	1208		698	?	⁴⁴	Southern Chuanqiandian	tɕ ei n ¹ᵃ/¹
1262	WesternXiangxi-145_cat-1	Hmongic		CAT	cat		WesternXiangxi	Xiangxi, West	west2430	t ɑ ³⁵ + m a ŋ ³⁵	1208		698	阴平 阴平	³⁵ ³⁵	Western Xiangxi	k ɑ ŋ ¹
1263	NorthernQiandong-145_cat-1	Hmongic		CAT	cat		NorthernQiandong	Qiandong, North	nort2747	p ɛ ³¹	1208		698	阳入	³¹	Northern Qiandong	tɕ a ŋ ¹
1264	NorthernQiandong-145_cat-2	Hmongic		CAT	cat		NorthernQiandong	Qiandong, North	nort2747	m o ³³	1208		698	阴平	³³	Northern Qiandong	tɕ a ŋ ¹
1265	WesternBaheng-145_cat-1	Hmongic		CAT	cat		WesternBaheng	Baheng, West	pahn1237	q a ⁰/³ + m ɔ ³⁵	1208		698	? 阴平	⁰/³ ³⁵	Baheng	k õ ¹
1266	EasternBaheng-145_cat-1	Hmongic		CAT	cat		EasternBaheng	Baheng, East	pahn1237	ⁿp au ³⁵	1208		698	阴平	³⁵	Baheng	k õ ¹
1267	Jiongnai-145_cat-1	Hmongic		CAT	cat		Jiongnai	Jiongnai	jion1236	m j au ⁵³	1208		698	阴上	⁵³	Jiongnai	tʃ o ŋ ¹
1268	Mien-145_cat-1	Mienic		CAT	cat		Mien	Mien	iumi1238	p ə ³¹ + l o m ³¹	1208		698	阳平 阳平	³¹ ³¹	Mien	tɕ w a n ¹
1269	KimMun-145_cat-1	Mienic		CAT	cat		KimMun	Kim Mun	kimm1245	m aːu ³³	1208		698	平声.浊	³³	Kim Mun	s a n ¹
1270	BiaoMin-145_cat-1	Mienic		CAT	cat		BiaoMin	Biao Min	biao1254	m a ⁴² + ȵ u ³⁵	1208		698	阳上.阳去 阴上	⁴² ³⁵	Biao Min	ȶ w a n ¹
1271	ZaoMin-145_cat-1	Mienic		CAT	cat		ZaoMin	Zao Min	dzao1238	m eu ⁵³	1208		698	阳平	⁵³	Zao Min	ts a n ¹
2063	EasternLuobuohe-289_chaffbran-1	Hmongic		CHAFF (HUSK)	chaff/ bran		EasternLuobuohe	Luobuohe, Eastern	luop1235	ʔ a ⁰/² + s i ⁵⁵	2363		122	? 上	⁰/² ⁵⁵	Luopohe	s i ᴮ/²
2064	WesternLuobuohe-289_chaffbran-1	Hmongic		CHAFF (HUSK)	chaff/ bran		WesternLuobuohe	Luobuohe, Western	luop1235	ʔ ə ⁰/² + s i ⁵⁵	2363		122	? 去	⁰/² ⁵⁵	Luopohe	s i ᴮ/²
2065	SouthernGuizhouChuanqiandian-289_chaffbran-1	Hmongic		CHAFF (HUSK)	chaff/ bran		SouthernGuizhouChuanqiandian	Chuanqiandian, Southern Guizhou	cent1394	s a ³⁵	2363		122	?	³⁵	Southern Chuanqiandian	s a ⁵ᵇ/⁵
2066	WesternXiangxi-289_chaffbran-1	Hmongic		CHAFF (HUSK)	chaff/ bran		WesternXiangxi	Xiangxi, West	west2430	q o ³⁵ + s a ⁵³	2363		122	阴平 ?	³⁵ ⁵³	Western Xiangxi	s a ⁵
2067	NorthernQiandong-289_chaffbran-1	Hmongic		CHAFF (HUSK)	chaff/ bran		NorthernQiandong	Qiandong, North	nort2747	q a ³³ + fʰ a ⁴⁴	2363		122	阴平 阴去	³³ ⁴⁴	Northern Qiandong	fʰ a ⁵
2068	WesternBaheng-289_chaffbran-1	Hmongic		CHAFF (HUSK)	chaff/ bran		WesternBaheng	Baheng, West	pahn1237	q a ⁰/³ + m̥ ei ⁵⁵	2363		122	? 阴去	⁰/³ ⁵⁵	Baheng	m̥ e ⁵
2069	EasternBaheng-289_chaffbran-1	Hmongic		CHAFF (HUSK)	chaff/ bran		EasternBaheng	Baheng, East	pahn1237	ⁿpʰ e ⁵⁵	2363		122	阴去	⁵⁵	Baheng	m̥ e ⁵
2070	Jiongnai-289_chaffbran-1	Hmongic		CHAFF (HUSK)	chaff/ bran		Jiongnai	Jiongnai	jion1236	ʍ ei ³⁵	2363		122	阴去	³⁵	Jiongnai	v̥ ei ⁵
2071	Mien-289_chaffbran-1	Mienic		CHAFF (HUSK)	chaff/ bran		Mien	Mien	iumi1238	b j e ⁵⁵	2363		57	阴入	⁵⁵	Mien	b w a ⁷/³
2072	KimMun-289_chaffbran-1	Mienic		CHAFF (HUSK)	chaff/ bran		KimMun	Kim Mun	kimm1245	b a ¹¹	2363		57	平声.气.入声.气	¹¹	Kim Mun	v a ⁷'/³
2073	BiaoMin-289_chaffbran-1	Mienic		CHAFF (HUSK)	chaff/ bran		BiaoMin	Biao Min	biao1254	b j a ⁵³	2363		57	阴入	⁵³	Biao Min	b j a ⁷/³
2074	ZaoMin-289_chaffbran-1	Mienic		CHAFF (HUSK)	chaff/ bran		ZaoMin	Zao Min	dzao1238	b j a ⁴⁴	2363		57	阴平.阳上.阴入	⁴⁴	Zao Min	b j ɛ ⁷/³
32	WhiteHmong-178_thechicken-1			CHICKEN	the chicken		WhiteHmong	White Hmong	hmon1333	q ai ˥/⁵⁵	1318		764	˥	˥/⁵⁵	White Hmong	q ai ¹
1272	EasternLuobuohe-147_chicken-1	Hmongic		CHICKEN	chicken		EasternLuobuohe	Luobuohe, Eastern	luop1235	q o ⁰/⁵ + q ɛ ³¹	1318		764	? 平	⁰/⁵ ³¹	Luopohe	q e ᴬ/¹
1273	WesternLuobuohe-147_chicken-1	Hmongic		CHICKEN	chicken		WesternLuobuohe	Luobuohe, Western	luop1235	ʔ ə ⁰/² + q e ³¹	1318		764	? 平.上	⁰/² ³¹	Luopohe	q e ᴬ/¹
1274	SouthernGuizhouChuanqiandian-147_chicken-1	Hmongic		CHICKEN	chicken		SouthernGuizhouChuanqiandian	Chuanqiandian, Southern Guizhou	cent1394	h e ³²	1318		764	?	³²	Southern Chuanqiandian	h e ¹ᵃ/¹
1275	WesternXiangxi-147_chicken-1	Hmongic		CHICKEN	chicken		WesternXiangxi	Xiangxi, West	west2430	t ɑ ³⁵ + q a ³⁵	1318		764	阴平 阴平	³⁵ ³⁵	Western Xiangxi	q a ¹
