ID	LEXIBANK_ID	SUBGROUP	ID_IN_SOURCE	CONCEPT	CONCEPT_IN_SOURCE	CHINESE_GLOSS	DOCULECT	DOCULECT_NAME	GLOTTOCODE	TOKENS	CONCEPTICON	CONCEPTICON_ID	COGID	CLASSIFICATION	DATASET
1814	WesternXiangxiMiao-358-seedling-1			SEEDLING	seedling		WesternXiangxiMiao	2 Western Xiangxi Miao [mmr]	west2430	ʑ ɑ ŋ ¹	3050		0	Western Xiangxi	ratliffhmongmien
1815	CentralMashanHmong-358-seedling-1			SEEDLING	seedling		CentralMashanHmong	4 Central Mashan Hmong [hmm]	cent1394	ʑ o ŋ ¹ᵃ/¹	3050		0	Southern Chuanqiandian	ratliffhmongmien
1816	Luopohe-358-seedling-1			SEEDLING	seedling		Luopohe	5 Luopohe Hmong [hml]	luop1235	ˀʑ a ŋ ᴬ/¹	3050		0	Luopohe	ratliffhmongmien
1817	JiongnaiBunu-358-seedling-1			SEEDLING	seedling		JiongnaiBunu	6 Jiongnai Bunu [pnu]	jion1236	j a ŋ ¹	3050		0	Jiongnai	ratliffhmongmien
1818	PaHng-358-seedling-1			SEEDLING	seedling		PaHng	7 Pa-Hng [pha]	pahn1237	j ɔ̃ ¹	3050		0	Baheng	ratliffhmongmien
1824	luMien-358-seedling-1			SEEDLING	seedling		luMien	8 Iu Mien [ium]	iumi1238	jw/ɥ a ŋ ¹	3050		0	Mien	ratliffhmongmien
1825	KimMun-358-seedling-1			SEEDLING	seedling		KimMun	9 Kim Mun [mji]	kimm1245	j aː ŋ ¹	3050		0	Kim Mun	chenhmongmien
1826	BiaoMon-358-seedling-1			SEEDLING	seedling		BiaoMon	10 Biao Mon [bmt]	biao1256	j ɔ ¹	3050		0	Biao Min	ratliffhmongmien
4030	EasternLuobuohe-223_riceseedling-1	Hmongic		SEEDLING	(rice) seedling		EasternLuobuohe	Luobuohe, Eastern	luop1235	q o ⁰/⁵ + ˀj a ŋ ³¹	3050		0	Luopohe	chenhmongmien
4031	WesternLuobuohe-223_riceseedling-1	Hmongic		SEEDLING	(rice) seedling		WesternLuobuohe	Luobuohe, Western	luop1235	ʔ ə ⁰/² + ˀʑ ɑ ŋ ³¹	3050		0	Luopohe	chenhmongmien
4032	SouthernGuizhouChuanqiandian-223_riceseedling-1	Hmongic		SEEDLING	(rice) seedling		SouthernGuizhouChuanqiandian	Chuanqiandian, Southern Guizhou	cent1394	ʑ o ŋ ³²	3050		0	Southern Chuanqiandian	chenhmongmien
4033	WesternXiangxi-223_riceseedling-1	Hmongic		SEEDLING	(rice) seedling		WesternXiangxi	Xiangxi, West	west2430	q o ³⁵ + ʑ ɑ ŋ ³⁵	3050		0	Western Xiangxi	chenhmongmien
4034	NorthernQiandong-223_riceseedling-1	Hmongic		SEEDLING	(rice) seedling		NorthernQiandong	Qiandong, North	nort2747	ʑ i ³³	3050		0	Northern Qiandong	chenhmongmien
4035	WesternBaheng-223_riceseedling-1	Hmongic		SEEDLING	(rice) seedling		WesternBaheng	Baheng, West	pahn1237	j a ŋ ³⁵	3050		0	Baheng	chenhmongmien
4036	EasternBaheng-223_riceseedling-1	Hmongic		SEEDLING	(rice) seedling		EasternBaheng	Baheng, East	pahn1237	ʑ a ŋ ³⁵	3050		0	Baheng	chenhmongmien
4037	Jiongnai-223_riceseedling-1	Hmongic		SEEDLING	(rice) seedling		Jiongnai	Jiongnai	jion1236	j a ŋ ⁴⁴	3050		0	Jiongnai	chenhmongmien
4038	Mien-223_riceseedling-1	Mienic		SEEDLING	(rice) seedling		Mien	Mien	iumi1238	ʑ a ŋ ³³	3050		0	Mien	chenhmongmien
4039	KimMun-223_riceseedling-1	Mienic		SEEDLING	(rice) seedling		KimMun	Kim Mun	kimm1245	z aː ŋ ³⁵	3050		0	Kim Mun	chenhmongmien
4040	BiaoMin-223_riceseedling-1	Mienic		SEEDLING	(rice) seedling		BiaoMin	Biao Min	biao1254	m j au ³¹	3050		0	Biao Min	chenhmongmien
4041	ZaoMin-223_riceseedling-1	Mienic		SEEDLING	(rice) seedling		ZaoMin	Zao Min	dzao1238	b j au ⁵³	3050		0	Zao Min	chenhmongmien
2298	luMien-305-oneself-1			SELF	oneself		luMien	8 Iu Mien [ium]	iumi1238	k a n ²	1993		0	Mien	ratliffhmongmien
2299	KimMun-305-oneself-1			SELF	oneself		KimMun	9 Kim Mun [mji]	kimm1245	k a n ²	1993		0	Kim Mun	chenhmongmien
2300	BiaoMon-305-oneself-1			SELF	oneself		BiaoMon	10 Biao Mon [bmt]	biao1256	k a n ⁴	1993		0	Biao Min	ratliffhmongmien
5100	EasternLuobuohe-520_oneself-1	Hmongic		SELF	oneself		EasternLuobuohe	Luobuohe, Eastern	luop1235	k o ³¹ + z e n ³¹ + t ə ⁰/² + tɕ i ⁵⁵	1993		0	Luopohe	chenhmongmien
5101	WesternLuobuohe-520_oneself-1	Hmongic		SELF	oneself		WesternLuobuohe	Luobuohe, Western	luop1235	k ɑ ŋ ⁵⁵	1993		0	Luopohe	chenhmongmien
5102	SouthernGuizhouChuanqiandian-520_oneself-1	Hmongic		SELF	oneself		SouthernGuizhouChuanqiandian	Chuanqiandian, Southern Guizhou	cent1394	ts ɿ ¹³ + tɕ i ⁴²	1993		0	Southern Chuanqiandian	chenhmongmien
5103	WesternXiangxi-520_oneself-1	Hmongic		SELF	oneself		WesternXiangxi	Xiangxi, West	west2430	p ɑ ⁴⁴ + t u ⁴⁴	1993		0	Western Xiangxi	chenhmongmien
5104	NorthernQiandong-520_oneself-1	Hmongic		SELF	oneself		NorthernQiandong	Qiandong, North	nort2747	n o ŋ ³¹	1993		0	Northern Qiandong	chenhmongmien
5105	WesternBaheng-520_oneself-1	Hmongic		SELF	oneself		WesternBaheng	Baheng, West	pahn1237	q a ⁰/³ + tɕ o ³¹	1993		0	Baheng	chenhmongmien
5106	EasternBaheng-520_oneself-1	Hmongic		SELF	oneself		EasternBaheng	Baheng, East	pahn1237	w a ŋ ¹¹ + h eu ³⁵ + tɕ o ³¹³	1993		0	Baheng	chenhmongmien
5107	Jiongnai-520_oneself-1	Hmongic		SELF	oneself		Jiongnai	Jiongnai	jion1236	t a ŋ ¹¹	1993		0	Jiongnai	chenhmongmien
5108	Mien-520_oneself-1	Mienic		SELF	oneself		Mien	Mien	iumi1238	k a n ³¹	1993		0	Mien	chenhmongmien
5109	KimMun-520_oneself-1	Mienic		SELF	oneself		KimMun	Kim Mun	kimm1245	d a ³³ + k j i ⁵¹	1993		0	Kim Mun	chenhmongmien
5110	BiaoMin-520_oneself-1	Mienic		SELF	oneself		BiaoMin	Biao Min	biao1254	t au ³¹ + t au ³¹ + t u ŋ ⁴² + k a n ⁴²	1993		0	Biao Min	chenhmongmien
5111	ZaoMin-520_oneself-1	Mienic		SELF	oneself		ZaoMin	Zao Min	dzao1238	s i ⁵³ + k a ⁴⁴	1993		0	Zao Min	chenhmongmien
218	NorthernQiandongMiao-611-tosell-1			SELL	to sell		NorthernQiandongMiao	1 Northern Qiandong Miao [hea]	nort2747	m ɛ ⁴	1571		0	Northern Qiandong	ratliffhmongmien
219	WesternXiangxiMiao-611-tosell-1			SELL	to sell		WesternXiangxiMiao	2 Western Xiangxi Miao [mmr]	west2430	m e ⁶/¹³	1571		0	Western Xiangxi	ratliffhmongmien
220	CentralMashanHmong-611-tosell-1			SELL	to sell		CentralMashanHmong	4 Central Mashan Hmong [hmm]	cent1394	m o ŋ ⁶/¹³	1571		0	Southern Chuanqiandian	ratliffhmongmien
221	Luopohe-611-tosell-1			SELL	to sell		Luopohe	5 Luopohe Hmong [hml]	luop1235	m a ᶜ/³	1571		0	Luopohe	ratliffhmongmien
222	JiongnaiBunu-611-tosell-1			SELL	to sell		JiongnaiBunu	6 Jiongnai Bunu [pnu]	jion1236	m ɔ ⁴	1571		0	Jiongnai	ratliffhmongmien
223	PaHng-611-tosell-1			SELL	to sell		PaHng	7 Pa-Hng [pha]	pahn1237	m ɪ̃ ⁶/¹³	1571		0	Baheng	ratliffhmongmien
224	luMien-611-tosell-1			SELL	to sell		luMien	8 Iu Mien [ium]	iumi1238	m aːi ⁶/¹³	1571		0	Mien	ratliffhmongmien
225	KimMun-611-tosell-1			SELL	to sell		KimMun	9 Kim Mun [mji]	kimm1245	m aːi ⁶/¹³	1571		0	Kim Mun	chenhmongmien
226	BiaoMon-611-tosell-1			SELL	to sell		BiaoMon	10 Biao Mon [bmt]	biao1256	m a ⁶/¹³	1571		0	Biao Min	ratliffhmongmien
227	DzaoMin-611-tosell-1			SELL	to sell		DzaoMin	11 Dzao Min [bpn]	dzao1238	m ai ⁶/¹³	1571		0	Zao Min	ratliffhmongmien
6564	EasternLuobuohe-758_sell-1	Hmongic		SELL	sell		EasternLuobuohe	Luobuohe, Eastern	luop1235	m a ²⁴	1571		0	Luopohe	chenhmongmien
6565	WesternLuobuohe-758_sell-1	Hmongic		SELL	sell		WesternLuobuohe	Luobuohe, Western	luop1235	m ɑ ³⁵	1571		0	Luopohe	chenhmongmien
6566	SouthernGuizhouChuanqiandian-758_sell-1	Hmongic		SELL	sell		SouthernGuizhouChuanqiandian	Chuanqiandian, Southern Guizhou	cent1394	m o ŋ ¹³	1571		0	Southern Chuanqiandian	chenhmongmien
6567	WesternXiangxi-758_sell-1	Hmongic		SELL	sell		WesternXiangxi	Xiangxi, West	west2430	m e ⁴²	1571		0	Western Xiangxi	chenhmongmien
6568	NorthernQiandong-758_sell-1	Hmongic		SELL	sell		NorthernQiandong	Qiandong, North	nort2747	m ɛ ¹¹ + m o ŋ ¹¹	1571		0	Northern Qiandong	chenhmongmien
6569	WesternBaheng-758_sell-1	Hmongic		SELL	sell		WesternBaheng	Baheng, West	pahn1237	m ei ⁴⁴	1571		0	Baheng	chenhmongmien
6570	EasternBaheng-758_sell-1	Hmongic		SELL	sell		EasternBaheng	Baheng, East	pahn1237	m e ¹¹	1571		0	Baheng	chenhmongmien
6571	Jiongnai-758_sell-1	Hmongic		SELL	sell		Jiongnai	Jiongnai	jion1236	m o ³¹	1571		0	Jiongnai	chenhmongmien
6572	Mien-758_sell-1	Mienic		SELL	sell		Mien	Mien	iumi1238	m aːi ²¹	1571		0	Mien	chenhmongmien
6573	KimMun-758_sell-1	Mienic		SELL	sell		KimMun	Kim Mun	kimm1245	m aːi ⁴²	1571		0	Kim Mun	chenhmongmien
6574	BiaoMin-758_sell-1	Mienic		SELL	sell		BiaoMin	Biao Min	biao1254	m a ⁴²	1571		0	Biao Min	chenhmongmien
6575	ZaoMin-758_sell-1	Mienic		SELL	sell		ZaoMin	Zao Min	dzao1238	m ai ⁴⁴	1571		0	Zao Min	chenhmongmien
1947	luMien-15-clfsentences-1			SENTENCE (CLASSIFIER)	CLF-sentences		luMien	8 Iu Mien [ium]	iumi1238	tɕ ou ⁵¹	3421		0	Mien	ratliffhmongmien
1948	KimMun-15-clfsentences-1			SENTENCE (CLASSIFIER)	CLF-sentences		KimMun	9 Kim Mun [mji]	kimm1245	ȶ ɔu ⁵	3421		0	Kim Mun	chenhmongmien
1949	BiaoMon-15-clfsentences-1			SENTENCE (CLASSIFIER)	CLF-sentences		BiaoMon	10 Biao Mon [bmt]	biao1256	ȶ əu ⁵	3421		0	Biao Min	ratliffhmongmien
1950	DzaoMin-15-clfsentences-1			SENTENCE (CLASSIFIER)	CLF-sentences		DzaoMin	11 Dzao Min [bpn]	dzao1238	k u/w i ⁵	3421		0	Zao Min	ratliffhmongmien
4979	EasternLuobuohe-460_sentenceofspeech-1	Hmongic		SENTENCE (CLASSIFIER)	sentence (of speech)		EasternLuobuohe	Luobuohe, Eastern	luop1235	ʂ a ³¹	3421		0	Luopohe	chenhmongmien
4980	WesternLuobuohe-460_sentenceofspeech-1	Hmongic		SENTENCE (CLASSIFIER)	sentence (of speech)		WesternLuobuohe	Luobuohe, Western	luop1235	s ɑ ³¹	3421		0	Luopohe	chenhmongmien
4981	SouthernGuizhouChuanqiandian-460_sentenceofspeech-1	Hmongic		SENTENCE (CLASSIFIER)	sentence (of speech)		SouthernGuizhouChuanqiandian	Chuanqiandian, Southern Guizhou	cent1394	ⁿtɕ u ⁵³	3421		0	Southern Chuanqiandian	chenhmongmien
4982	WesternXiangxi-460_sentenceofspeech-1	Hmongic		SENTENCE (CLASSIFIER)	sentence (of speech)		WesternXiangxi	Xiangxi, West	west2430	ⁿt ɔ ⁵³	3421		0	Western Xiangxi	chenhmongmien
4983	NorthernQiandong-460_sentenceofspeech-1	Hmongic		SENTENCE (CLASSIFIER)	sentence (of speech)		NorthernQiandong	Qiandong, North	nort2747	l ɛ ³³	3421		0	Northern Qiandong	chenhmongmien
4984	WesternBaheng-460_sentenceofspeech-1	Hmongic		SENTENCE (CLASSIFIER)	sentence (of speech)		WesternBaheng	Baheng, West	pahn1237	h o ³¹	3421		0	Baheng	chenhmongmien
4985	EasternBaheng-460_sentenceofspeech-1	Hmongic		SENTENCE (CLASSIFIER)	sentence (of speech)		EasternBaheng	Baheng, East	pahn1237	h o ³¹³	3421		0	Baheng	chenhmongmien
4986	Jiongnai-460_sentenceofspeech-1	Hmongic		SENTENCE (CLASSIFIER)	sentence (of speech)		Jiongnai	Jiongnai	jion1236	t j ə ŋ ⁴⁴	3421		0	Jiongnai	chenhmongmien
4987	Mien-460_sentenceofspeech-1	Mienic		SENTENCE (CLASSIFIER)	sentence (of speech)		Mien	Mien	iumi1238	tɕ əu ²⁴	3421		0	Mien	chenhmongmien
4988	KimMun-460_sentenceofspeech-1	Mienic		SENTENCE (CLASSIFIER)	sentence (of speech)		KimMun	Kim Mun	kimm1245	tʃ eu ⁵⁵	3421		0	Kim Mun	chenhmongmien
4989	BiaoMin-460_sentenceofspeech-1	Mienic		SENTENCE (CLASSIFIER)	sentence (of speech)		BiaoMin	Biao Min	biao1254	t j əu ²⁴	3421		0	Biao Min	chenhmongmien
2313	NorthernQiandongMiao-539-tohaveagap-1			SEPARATE	to have a gap		NorthernQiandongMiao	1 Northern Qiandong Miao [hea]	nort2747	q ei ⁵	1359		0	Northern Qiandong	ratliffhmongmien
2314	WesternXiangxiMiao-539-tohaveagap-1			SEPARATE	to have a gap		WesternXiangxiMiao	2 Western Xiangxi Miao [mmr]	west2430	ⁿq w ɑ ³	1359		0	Western Xiangxi	ratliffhmongmien
2315	luMien-539-tohaveagap-1			SEPARATE	to have a gap		luMien	8 Iu Mien [ium]	iumi1238	g w a ⁷/³	1359		0	Mien	ratliffhmongmien
2316	KimMun-539-tohaveagap-1			SEPARATE	to have a gap		KimMun	9 Kim Mun [mji]	kimm1245	g u ⁷/³	1359		0	Kim Mun	chenhmongmien
6172	EasternLuobuohe-690_separate-1	Hmongic		SEPARATE	separate		EasternLuobuohe	Luobuohe, Eastern	luop1235	p a ŋ ³¹	1359		0	Luopohe	chenhmongmien
6173	SouthernGuizhouChuanqiandian-690_separate-1	Hmongic		SEPARATE	separate		SouthernGuizhouChuanqiandian	Chuanqiandian, Southern Guizhou	cent1394	p o ŋ ³²	1359		0	Southern Chuanqiandian	chenhmongmien
6174	SouthernGuizhouChuanqiandian-690_separate-2	Hmongic		SEPARATE	separate		SouthernGuizhouChuanqiandian	Chuanqiandian, Southern Guizhou	cent1394	x w e n ⁵⁵	1359		0	Southern Chuanqiandian	chenhmongmien
6175	WesternXiangxi-690_separate-1	Hmongic		SEPARATE	separate		WesternXiangxi	Xiangxi, West	west2430	tɕ i ⁴⁴ + p e ³⁵	1359		0	Western Xiangxi	chenhmongmien
6176	NorthernQiandong-690_separate-1	Hmongic		SEPARATE	separate		NorthernQiandong	Qiandong, North	nort2747	t u ¹³	1359		0	Northern Qiandong	chenhmongmien
6177	WesternBaheng-690_separate-1	Hmongic		SEPARATE	separate		WesternBaheng	Baheng, West	pahn1237	p a ŋ ³⁵	1359		0	Baheng	chenhmongmien
6178	EasternBaheng-690_separate-1	Hmongic		SEPARATE	separate		EasternBaheng	Baheng, East	pahn1237	p a ŋ ³⁵	1359		0	Baheng	chenhmongmien
6179	Jiongnai-690_separate-1	Hmongic		SEPARATE	separate		Jiongnai	Jiongnai	jion1236	ʍ e n ³³	1359		0	Jiongnai	chenhmongmien
6180	Mien-690_separate-1	Mienic		SEPARATE	separate		Mien	Mien	iumi1238	p u n ³³	1359		0	Mien	chenhmongmien
6181	KimMun-690_separate-1	Mienic		SEPARATE	separate		KimMun	Kim Mun	kimm1245	f e n ³⁵	1359		0	Kim Mun	chenhmongmien
6182	BiaoMin-690_separate-1	Mienic		SEPARATE	separate		BiaoMin	Biao Min	biao1254	p ə n ³³	1359		0	Biao Min	chenhmongmien
6183	ZaoMin-690_separate-1	Mienic		SEPARATE	separate		ZaoMin	Zao Min	dzao1238	f u n ²²	1359		0	Zao Min	chenhmongmien
1024	NorthernQiandongMiao-359-seven-1			SEVEN	seven		NorthernQiandongMiao	1 Northern Qiandong Miao [hea]	nort2747	ɕ o ŋ ⁶/¹³	1704		0	Northern Qiandong	ratliffhmongmien
1025	WesternXiangxiMiao-359-seven-1			SEVEN	seven		WesternXiangxiMiao	2 Western Xiangxi Miao [mmr]	west2430	tɕ o ŋ ⁶/¹³	1704		0	Western Xiangxi	ratliffhmongmien
1026	CentralMashanHmong-359-seven-1			SEVEN	seven		CentralMashanHmong	4 Central Mashan Hmong [hmm]	cent1394	tɕ a ŋ ⁶/¹³	1704		0	Southern Chuanqiandian	ratliffhmongmien
1027	Luopohe-359-seven-1			SEVEN	seven		Luopohe	5 Luopohe Hmong [hml]	luop1235	z o ŋ ᶜ/³	1704		0	Luopohe	ratliffhmongmien
1028	JiongnaiBunu-359-seven-1			SEVEN	seven		JiongnaiBunu	6 Jiongnai Bunu [pnu]	jion1236	ʃ ɐ ŋ ⁶/¹³	1704		0	Jiongnai	ratliffhmongmien
1029	PaHng-359-seven-1			SEVEN	seven		PaHng	7 Pa-Hng [pha]	pahn1237	tɕ ɤ ⁶/¹³	1704		0	Baheng	ratliffhmongmien
1030	luMien-359-seven-1			SEVEN	seven		luMien	8 Iu Mien [ium]	iumi1238	s j e ⁶/¹³	1704		0	Mien	ratliffhmongmien
2029	luMien-359-seven-2			SEVEN	seven		luMien	8 Iu Mien [ium]	iumi1238	ȵ i ⁶/¹³	1704		0	Mien	ratliffhmongmien
2030	KimMun-359-seven-1			SEVEN	seven		KimMun	9 Kim Mun [mji]	kimm1245	ŋ j i ⁶/¹³	1704		0	Kim Mun	chenhmongmien
2031	BiaoMon-359-seven-1			SEVEN	seven		BiaoMon	10 Biao Mon [bmt]	biao1256	n i ⁶/¹³	1704		0	Biao Min	ratliffhmongmien
2032	DzaoMin-359-seven-1			SEVEN	seven		DzaoMin	11 Dzao Min [bpn]	dzao1238	ȵ i ⁶/¹³	1704		0	Zao Min	ratliffhmongmien
4895	EasternLuobuohe-434_seven-1	Hmongic		SEVEN	seven		EasternLuobuohe	Luobuohe, Eastern	luop1235	z u ŋ ²⁴	1704		0	Luopohe	chenhmongmien
4896	WesternLuobuohe-434_seven-1	Hmongic		SEVEN	seven		WesternLuobuohe	Luobuohe, Western	luop1235	z o ŋ ³⁵	1704		0	Luopohe	chenhmongmien
4897	SouthernGuizhouChuanqiandian-434_seven-1	Hmongic		SEVEN	seven		SouthernGuizhouChuanqiandian	Chuanqiandian, Southern Guizhou	cent1394	tɕ a ŋ ¹³	1704		0	Southern Chuanqiandian	chenhmongmien
4898	WesternXiangxi-434_seven-1	Hmongic		SEVEN	seven		WesternXiangxi	Xiangxi, West	west2430	tɕ o ŋ ⁴²	1704		0	Western Xiangxi	chenhmongmien
4899	NorthernQiandong-434_seven-1	Hmongic		SEVEN	seven		NorthernQiandong	Qiandong, North	nort2747	ɕ o ŋ ¹³	1704		0	Northern Qiandong	chenhmongmien
4900	WesternBaheng-434_seven-1	Hmongic		SEVEN	seven		WesternBaheng	Baheng, West	pahn1237	tɕ a ŋ ⁴⁴	1704		0	Baheng	chenhmongmien
4901	EasternBaheng-434_seven-1	Hmongic		SEVEN	seven		EasternBaheng	Baheng, East	pahn1237	tɕ a ³¹	1704		0	Baheng	chenhmongmien
4902	Jiongnai-434_seven-1	Hmongic		SEVEN	seven		Jiongnai	Jiongnai	jion1236	ʃ ə ŋ ¹¹	1704		0	Jiongnai	chenhmongmien
4903	Mien-434_seven-1	Mienic		SEVEN	seven		Mien	Mien	iumi1238	s j e ²¹	1704		0	Mien	chenhmongmien
4904	KimMun-434_seven-1	Mienic		SEVEN	seven		KimMun	Kim Mun	kimm1245	ȵ i ⁴²	1704		0	Kim Mun	chenhmongmien
4905	BiaoMin-434_seven-1	Mienic		SEVEN	seven		BiaoMin	Biao Min	biao1254	ȵ i ⁴²	1704		0	Biao Min	chenhmongmien
4906	ZaoMin-434_seven-1	Mienic		SEVEN	seven		ZaoMin	Zao Min	dzao1238	ȵ i ²²	1704		0	Zao Min	chenhmongmien
1213	luMien-613-tosew-1			SEW	to sew		luMien	8 Iu Mien [ium]	iumi1238	g w ə n ²	1457		0	Mien	ratliffhmongmien
1214	KimMun-613-tosew-1			SEW	to sew		KimMun	9 Kim Mun [mji]	kimm1245	g ɔ n ²	1457		0	Kim Mun	chenhmongmien
6184	EasternLuobuohe-691_sewup-1	Hmongic		SEW	sew (up)		EasternLuobuohe	Luobuohe, Eastern	luop1235	s o ³³	1457		0	Luopohe	chenhmongmien
6185	WesternLuobuohe-691_sewup-1	Hmongic		SEW	sew (up)		WesternLuobuohe	Luobuohe, Western	luop1235	s o ³¹	1457		0	Luopohe	chenhmongmien
6186	SouthernGuizhouChuanqiandian-691_sewup-1	Hmongic		SEW	sew (up)		SouthernGuizhouChuanqiandian	Chuanqiandian, Southern Guizhou	cent1394	s ə ¹³	1457		0	Southern Chuanqiandian	chenhmongmien
6187	WesternXiangxi-691_sewup-1	Hmongic		SEW	sew (up)		WesternXiangxi	Xiangxi, West	west2430	ʐ u ²²	1457		0	Western Xiangxi	chenhmongmien
6188	NorthernQiandong-691_sewup-1	Hmongic		SEW	sew (up)		NorthernQiandong	Qiandong, North	nort2747	ɣ a ŋ ⁵⁵	1457		0	Northern Qiandong	chenhmongmien
6189	WesternBaheng-691_sewup-1	Hmongic		SEW	sew (up)		WesternBaheng	Baheng, West	pahn1237	tɕʰ i ⁴⁴	1457		0	Baheng	chenhmongmien
6190	EasternBaheng-691_sewup-1	Hmongic		SEW	sew (up)		EasternBaheng	Baheng, East	pahn1237	ʑ u ŋ ³³	1457		0	Baheng	chenhmongmien
6191	Jiongnai-691_sewup-1	Hmongic		SEW	sew (up)		Jiongnai	Jiongnai	jion1236	ⁿk j u ŋ ³³	1457		0	Jiongnai	chenhmongmien
6192	Mien-691_sewup-1	Mienic		SEW	sew (up)		Mien	Mien	iumi1238	l u n ³¹	1457		0	Mien	chenhmongmien
6193	KimMun-691_sewup-1	Mienic		SEW	sew (up)		KimMun	Kim Mun	kimm1245	t o ³¹	1457		0	Kim Mun	chenhmongmien
6194	BiaoMin-691_sewup-1	Mienic		SEW	sew (up)		BiaoMin	Biao Min	biao1254	l u n ³¹	1457		0	Biao Min	chenhmongmien
6195	ZaoMin-691_sewup-1	Mienic		SEW	sew (up)		ZaoMin	Zao Min	dzao1238	b j a ⁴⁴	1457		0	Zao Min	chenhmongmien
6196	ZaoMin-691_sewup-2	Mienic		SEW	sew (up)		ZaoMin	Zao Min	dzao1238	d u p ⁴⁴	1457		0	Zao Min	chenhmongmien
1790	NorthernQiandongMiao-360-shallow-1			SHALLOW	shallow		NorthernQiandongMiao	1 Northern Qiandong Miao [hea]	nort2747	ȵ i ⁴	193		0	Northern Qiandong	ratliffhmongmien
1791	CentralMashanHmong-360-shallow-1			SHALLOW	shallow		CentralMashanHmong	4 Central Mashan Hmong [hmm]	cent1394	ȵ i ⁴	193		0	Southern Chuanqiandian	ratliffhmongmien
1792	PaHng-360-shallow-1			SHALLOW	shallow		PaHng	7 Pa-Hng [pha]	pahn1237	ȵ ɦ ɪ ⁴	193		0	Baheng	ratliffhmongmien
2091	luMien-360-shallow-1			SHALLOW	shallow		luMien	8 Iu Mien [ium]	iumi1238	g l a ŋ ³	193		0	Mien	ratliffhmongmien
2092	KimMun-360-shallow-1			SHALLOW	shallow		KimMun	9 Kim Mun [mji]	kimm1245	g j a ŋ ³	193		0	Kim Mun	chenhmongmien
2093	DzaoMin-360-shallow-1			SHALLOW	shallow		DzaoMin	11 Dzao Min [bpn]	dzao1238	l ɛ ŋ ³	193		0	Zao Min	ratliffhmongmien
5302	EasternLuobuohe-540_shallow-1	Hmongic		SHALLOW	shallow		EasternLuobuohe	Luobuohe, Eastern	luop1235	t ə ⁰/² + ʁ a ⁵⁵	193		0	Luopohe	chenhmongmien
5303	WesternLuobuohe-540_shallow-1	Hmongic		SHALLOW	shallow		WesternLuobuohe	Luobuohe, Western	luop1235	ʁ ɑ ⁵⁵	193		0	Luopohe	chenhmongmien
5304	SouthernGuizhouChuanqiandian-540_shallow-1	Hmongic		SHALLOW	shallow		SouthernGuizhouChuanqiandian	Chuanqiandian, Southern Guizhou	cent1394	ȵ i ¹¹	193		0	Southern Chuanqiandian	chenhmongmien
5305	WesternXiangxi-540_shallow-1	Hmongic		SHALLOW	shallow		WesternXiangxi	Xiangxi, West	west2430	m j ɛ ⁴⁴	193		0	Western Xiangxi	chenhmongmien
5306	NorthernQiandong-540_shallow-1	Hmongic		SHALLOW	shallow		NorthernQiandong	Qiandong, North	nort2747	nʲ i ¹¹	193		0	Northern Qiandong	chenhmongmien
5307	WesternBaheng-540_shallow-1	Hmongic		SHALLOW	shallow		WesternBaheng	Baheng, West	pahn1237	ȵ i ¹¹	193		0	Baheng	chenhmongmien
5308	EasternBaheng-540_shallow-1	Hmongic		SHALLOW	shallow		EasternBaheng	Baheng, East	pahn1237	ŋ̩ */ə ŋ ¹¹	193		0	Baheng	chenhmongmien
5309	Jiongnai-540_shallow-1	Hmongic		SHALLOW	shallow		Jiongnai	Jiongnai	jion1236	ⁿp l e ŋ ⁵³	193		0	Jiongnai	chenhmongmien
5310	Mien-540_shallow-1	Mienic		SHALLOW	shallow		Mien	Mien	iumi1238	l j a ŋ ⁵³	193		0	Mien	chenhmongmien
5311	KimMun-540_shallow-1	Mienic		SHALLOW	shallow		KimMun	Kim Mun	kimm1245	g j a ŋ ³⁵	193		0	Kim Mun	chenhmongmien
5312	BiaoMin-540_shallow-1	Mienic		SHALLOW	shallow		BiaoMin	Biao Min	biao1254	dz i n ³⁵	193		0	Biao Min	chenhmongmien
5313	ZaoMin-540_shallow-1	Mienic		SHALLOW	shallow		ZaoMin	Zao Min	dzao1238	l e ŋ ²⁴	193		0	Zao Min	chenhmongmien
1333	NorthernQiandongMiao-361-sharp-1			SHARP	sharp		NorthernQiandongMiao	1 Northern Qiandong Miao [hea]	nort2747	ɣ a ⁶/¹³	1396		0	Northern Qiandong	ratliffhmongmien
1334	WesternXiangxiMiao-361-sharp-1			SHARP	sharp		WesternXiangxiMiao	2 Western Xiangxi Miao [mmr]	west2430	ʐ ɑ ⁶/¹³	1396		0	Western Xiangxi	ratliffhmongmien
1335	Luopohe-361-sharp-1			SHARP	sharp		Luopohe	5 Luopohe Hmong [hml]	luop1235	wj/ɥ a ᶜ/³	1396		0	Luopohe	ratliffhmongmien
1336	JiongnaiBunu-361-sharp-1			SHARP	sharp		JiongnaiBunu	6 Jiongnai Bunu [pnu]	jion1236	ⁿk j a ⁶/¹³	1396		0	Jiongnai	ratliffhmongmien
1337	luMien-361-sharp-1			SHARP	sharp		luMien	8 Iu Mien [ium]	iumi1238	g ai ⁶/¹³	1396		0	Mien	ratliffhmongmien
1338	KimMun-361-sharp-1			SHARP	sharp		KimMun	9 Kim Mun [mji]	kimm1245	g j ai ⁶/¹³	1396		0	Kim Mun	chenhmongmien
